id_venta,id_tiempo,id_cliente,id_vehiculo,id_vendedor,id_sucursal,id_tipo_pago,cantidad,precio_venta,costo_vehiculo,descuento,precio_neto,margen_ganancia,financiado,comision_vendedor
283,,427,1018,157,11,3,1.0,75889.0,59485.0,30.0,53122.299999999996,16404.0,1,2256.69
284,,429,910,237,1,2,1.0,1000.0,34024.0,19.0,810.0,-33024.0,0,
285,,432,926,238,8,2,1.0,121610.0,100836.0,15.0,103368.5,20774.0,1,1852.8
286,,435,972,40,10,2,1.0,,15741.0,35.0,,,1,244.97
287,,436,922,239,10,1,1.0,142318.0,112379.0,4.0,136625.28,29939.0,1,3673.36
288,,437,954,240,4,3,1.0,59779.0,54161.0,14.0,51409.94,5618.0,0,1357.06
289,,438,996,158,12,3,1.0,1000.0,56900.0,13.0,870.0,-55900.0,0,
290,,439,852,23,1,3,1.0,126877.0,108545.0,8.0,116726.84000000001,18332.0,1,1436.61
291,20220418.0,30,914,241,9,2,1.0,1000.0,44993.0,19.0,810.0,-43993.0,0,1036.76
292,,440,922,242,3,1,1.0,86541.0,69995.0,35.0,56251.65,16546.0,0,2300.08
293,,441,970,231,4,1,1.0,1000.0,48301.0,25.0,750.0,-47301.0,1,2170.44
294,,442,980,103,11,3,1.0,28609.0,22840.0,21.0,22601.11,5769.0,0,
295,,443,862,243,7,1,1.0,29994.0,27464.0,4.0,28794.239999999998,2530.0,1,645.11
296,,446,1007,244,5,1,1.0,17633.0,15352.0,34.0,11637.779999999999,2281.0,1,244.19
297,20221018.0,449,915,245,9,2,1.0,21429.0,18186.0,6.0,20143.26,3243.0,1,547.4
298,20241030.0,451,883,172,11,3,1.0,79329.0,60420.0,32.0,53943.719999999994,18909.0,1,1325.51
299,,452,964,246,3,1,1.0,66308.0,55452.0,3.0,64318.759999999995,10856.0,0,1688.48
300,,453,852,16,9,1,1.0,1000.0,62550.0,24.0,760.0,-61550.0,0,2181.35
301,,454,906,247,2,1,1.0,77348.0,67385.0,34.0,51049.67999999999,9963.0,1,2107.03
302,,455,825,248,8,2,1.0,145806.0,113167.0,0.0,145806.0,32639.0,0,1960.91
303,,456,1017,249,3,2,1.0,68575.0,54603.0,17.0,56917.25,13972.0,1,2220.95
304,20230624.0,457,1022,250,6,1,1.0,1000.0,33417.0,12.0,880.0,-32417.0,0,1184.8
305,,458,959,151,2,1,1.0,33264.0,29697.0,33.0,22286.879999999997,3567.0,1,853.78
306,,459,898,251,11,3,1.0,20121.0,15329.0,14.0,17304.06,4792.0,0,299.7
307,,460,601,252,10,1,1.0,57877.0,49588.0,9.0,52668.07,8289.0,1,1050.82
308,,461,601,253,7,2,1.0,27147.0,24793.0,18.0,22260.54,2354.0,1,373.94
309,,462,1017,254,9,1,1.0,98009.0,72065.0,10.0,88208.1,25944.0,1,
310,,464,1016,248,7,1,1.0,1000.0,118996.0,21.0,790.0,-117996.0,1,5259.44
311,,1427,1000,189,10,3,1.0,119874.0,107280.0,24.0,91104.24,12594.0,1,1825.81
312,,468,971,255,6,1,1.0,1000.0,114315.0,13.0,870.0,-113315.0,1,3915.87
313,,469,894,106,1,3,0.0,143382.0,113195.0,5.0,136212.9,30187.0,1,3648.53
314,,470,947,256,12,3,1.0,26915.0,23388.0,10.0,24223.5,3527.0,1,842.94
315,,471,970,257,2,2,1.0,138615.0,101566.0,26.0,102575.1,37049.0,1,1631.64
316,,472,601,139,7,2,1.0,1000.0,96538.0,6.0,940.0,-95538.0,1,2442.4
317,,475,975,142,8,3,1.0,1000.0,82746.0,17.0,830.0,-81746.0,1,1059.47
318,,252,1015,258,2,2,1.0,1000.0,39977.0,11.0,890.0,-38977.0,1,436.6
319,20220201.0,476,994,259,9,3,1.0,32330.0,30281.0,27.0,23600.899999999998,2049.0,0,545.69
320,,477,922,186,9,3,1.0,1000.0,102452.0,10.0,900.0,-101452.0,0,1052.96
321,,478,1012,260,7,3,1.0,103899.0,86004.0,8.0,95587.08,17895.0,0,2481.63
322,,480,1019,261,3,1,1.0,119759.0,101723.0,16.0,100597.56,18036.0,0,4007.82
323,,481,955,262,6,3,1.0,,112354.0,8.0,,,1,
324,,483,922,263,8,1,0.0,120485.0,87528.0,100.0,0.0,32957.0,0,3041.62
325,,484,1019,168,10,3,1.0,1000.0,56666.0,4.0,960.0,-55666.0,0,1398.77
326,,486,883,264,5,3,1.0,,89584.0,13.0,,,0,1123.89
327,,488,1024,265,6,1,1.0,46983.0,44179.0,20.0,37586.4,2804.0,0,585.23
328,,490,948,266,1,3,1.0,1000.0,106617.0,5.0,950.0,-105617.0,1,4283.53
329,,491,1013,43,9,3,1.0,1000.0,45306.0,15.0,850.0,-44306.0,1,830.65
330,,492,972,267,3,3,1.0,123767.0,94712.0,35.0,80448.55,29055.0,0,1853.4
331,,493,998,268,11,2,1.0,47791.0,35420.0,27.0,34887.43,12371.0,0,637.05
332,,494,1018,269,12,3,1.0,56374.0,44072.0,14.0,48481.64,12302.0,1,966.15
333,,495,1022,270,8,1,1.0,53472.0,42104.0,2.0,52402.56,11368.0,0,840.08
334,,496,894,271,3,1,1.0,58333.0,54851.0,15.0,49583.049999999996,3482.0,1,835.73
335,,497,883,272,10,3,1.0,112899.0,89629.0,3.0,109512.03,23270.0,1,3128.06
336,20220617.0,498,905,242,2,2,1.0,80819.0,69295.0,33.0,54148.729999999996,11524.0,1,2022.1
337,,500,983,273,4,1,1.0,113553.0,87952.0,10.0,102197.7,25601.0,0,3826.21
338,,501,910,211,11,2,1.0,128586.0,112192.0,4.0,123442.56,16394.0,1,2784.34
339,,502,1010,274,5,1,1.0,102922.0,92757.0,18.0,84396.04000000001,10165.0,0,1280.79
340,,503,791,275,8,3,1.0,66001.0,61868.0,26.0,48840.74,4133.0,1,819.55
341,,504,994,86,2,2,1.0,63207.0,50979.0,8.0,58150.44,12228.0,1,1657.44
342,,505,1004,276,11,1,1.0,113878.0,86008.0,29.0,80853.37999999999,27870.0,1,2627.36
343,,508,825,277,3,1,1.0,63256.0,45729.0,31.0,43646.64,17527.0,0,1053.99
344,,509,922,278,1,1,1.0,131045.0,105052.0,34.0,86489.69999999998,25993.0,0,3008.4
345,,511,983,279,4,1,0.0,67761.0,64134.0,25.0,50820.75,3627.0,0,1215.36
346,20230402.0,513,993,280,7,3,0.0,1000.0,60181.0,30.0,700.0,-59181.0,1,1001.15
347,20210702.0,514,862,281,6,2,1.0,1000.0,46635.0,26.0,740.0,-45635.0,0,1730.22
348,20231106.0,516,601,282,11,3,1.0,84579.0,76340.0,0.0,84579.0,8239.0,1,895.72
349,20240713.0,517,1002,6,12,2,1.0,34001.0,27280.0,28.0,24480.719999999998,6721.0,1,
350,,519,959,22,2,3,1.0,90122.0,82478.0,17.0,74801.26,7644.0,0,1636.37
351,,522,974,283,3,1,1.0,126858.0,91271.0,8.0,116709.36,35587.0,0,2017.44
352,,528,998,284,4,1,1.0,107506.0,86891.0,21.0,84929.74,20615.0,0,1268.31
353,,529,973,285,1,1,1.0,70759.0,62112.0,20.0,56607.200000000004,8647.0,1,2390.18
354,,531,932,286,11,1,1.0,116478.0,101761.0,29.0,82699.37999999999,14717.0,0,
355,20231217.0,533,989,287,4,2,1.0,89885.0,82779.0,25.0,67413.75,7106.0,0,2709.47
356,,534,921,238,1,3,1.0,154943.0,118455.0,11.0,137899.27,36488.0,1,1897.8
357,,535,934,288,7,3,1.0,77113.0,57435.0,21.0,60919.270000000004,19678.0,0,2323.61
358,,537,867,289,12,3,1.0,126331.0,113698.0,34.0,83378.45999999999,12633.0,1,
359,20220505.0,538,670,290,3,3,1.0,122140.0,92848.0,10.0,109926.0,29292.0,1,1619.63
360,,539,1022,38,9,2,1.0,1000.0,44651.0,28.0,720.0,-43651.0,0,906.3
361,,540,1012,161,6,2,1.0,93376.0,68986.0,34.0,61628.15999999999,24390.0,0,1596.3
362,,541,1012,291,4,3,1.0,1000.0,17002.0,8.0,920.0,-16002.0,0,159.09
363,,544,834,292,12,3,1.0,93280.0,82484.0,8.0,85817.6,10796.0,0,2821.04
364,,547,1022,25,9,1,1.0,76326.0,63762.0,27.0,55717.979999999996,12564.0,1,2423.45
365,,550,993,293,5,2,1.0,55978.0,46269.0,9.0,50939.98,9709.0,0,816.32
366,,552,990,201,3,1,1.0,44017.0,38796.0,2.0,43136.659999999996,5221.0,1,406.54
367,,553,981,109,2,3,1.0,1000.0,95188.0,23.0,770.0,-94188.0,1,3427.54
368,,556,1005,294,9,3,1.0,56506.0,44869.0,2.0,55375.88,11637.0,1,1895.08
369,,557,989,295,8,3,1.0,23980.0,21746.0,34.0,15826.799999999997,2234.0,0,819.66
370,,1689,867,265,5,3,1.0,100115.0,74667.0,24.0,76087.4,25448.0,0,
371,,559,905,296,3,2,1.0,94964.0,89995.0,32.0,64575.52,4969.0,0,1209.59
372,,560,670,297,3,3,1.0,50285.0,39251.0,26.0,37210.9,11034.0,1,1526.91
373,,562,921,76,6,1,1.0,101922.0,78020.0,3.0,98864.34,23902.0,0,960.56
374,,563,883,298,5,3,1.0,1000.0,96299.0,16.0,840.0,-95299.0,1,1227.74
375,20200227.0,564,1014,299,8,3,1.0,99035.0,75814.0,8.0,91112.2,23221.0,0,3145.01
376,,566,885,300,9,2,1.0,118262.0,111778.0,31.0,81600.78,6484.0,1,4120.42
377,,570,996,301,3,1,1.0,103742.0,93083.0,2.0,101667.16,10659.0,0,2961.2
378,,571,1022,302,9,2,1.0,139079.0,102999.0,10.0,125171.1,36080.0,0,1776.63
379,,572,990,303,1,1,1.0,105579.0,83932.0,35.0,68626.35,21647.0,1,3269.85
380,20220126.0,574,954,304,12,1,1.0,101576.0,86918.0,31.0,70087.43999999999,14658.0,1,1243.66
381,,1293,1004,305,4,1,1.0,106020.0,100832.0,16.0,89056.8,5188.0,0,1017.51
382,,578,862,306,8,1,1.0,21722.0,15526.0,7.0,20201.46,6196.0,0,312.71
383,,579,1021,164,11,3,1.0,115903.0,90371.0,4.0,111266.87999999999,25532.0,1,1710.57
384,,581,601,102,10,3,1.0,89206.0,84631.0,7.0,82961.57999999999,4575.0,1,1746.05
385,,582,910,307,8,1,1.0,26022.0,24039.0,10.0,23419.8,1983.0,0,748.49
386,,583,1013,308,1,1,1.0,57501.0,51680.0,34.0,37950.659999999996,5821.0,0,500.64
387,20220902.0,584,1022,309,9,3,1.0,159098.0,115147.0,23.0,122505.46,43951.0,1,4291.6
388,,585,915,310,6,3,1.0,1000.0,66704.0,13.0,870.0,-65704.0,0,894.16
389,,2577,1024,311,5,1,1.0,121006.0,108721.0,23.0,93174.62,12285.0,0,4022.61
390,,587,943,312,12,1,1.0,135827.0,110196.0,31.0,93720.62999999999,25631.0,0,2565.51
391,,591,990,313,4,3,1.0,89924.0,83538.0,23.0,69241.48,6386.0,1,1182.88
392,20211008.0,594,910,314,7,2,1.0,56353.0,47739.0,4.0,54098.88,8614.0,1,1801.37
393,20210307.0,595,979,23,6,1,1.0,26801.0,25080.0,31.0,18492.69,1721.0,1,432.96
394,,597,1005,221,10,3,1.0,92591.0,84962.0,11.0,82405.99,7629.0,1,2257.81
395,,598,980,5,4,2,1.0,122674.0,104771.0,0.0,122674.0,17903.0,1,1128.92
396,,600,852,315,3,2,1.0,1000.0,67483.0,15.0,850.0,-66483.0,0,
397,,604,989,189,12,2,1.0,96890.0,81355.0,22.0,75574.2,15535.0,1,1124.63
398,,606,894,316,4,3,1.0,42534.0,38599.0,0.0,42534.0,3935.0,1,1023.15
399,,607,921,95,1,1,1.0,1000.0,109289.0,26.0,740.0,-108289.0,0,3251.57
400,,608,926,317,6,1,1.0,105630.0,75785.0,21.0,83447.7,29845.0,1,2589.77
401,,609,948,318,9,2,1.0,95675.0,79096.0,29.0,67929.25,16579.0,1,3293.62
402,,611,996,319,8,3,1.0,98727.0,72602.0,5.0,93790.65,26125.0,0,2642.29
403,20230604.0,612,915,295,1,1,1.0,1000.0,63096.0,27.0,730.0,-62096.0,0,2400.97
404,,615,1012,122,10,2,1.0,134135.0,119378.0,24.0,101942.6,14757.0,0,1276.76
405,,616,1007,201,2,2,1.0,111897.0,98850.0,6.0,105183.18,13047.0,1,1874.59
406,,617,973,320,9,2,1.0,98983.0,90208.0,35.0,64338.950000000004,8775.0,0,2738.19
407,,618,932,141,12,1,1.0,66093.0,60947.0,23.0,50891.61,5146.0,1,2029.28
408,20230215.0,620,1000,57,5,1,1.0,88372.0,77612.0,28.0,63627.84,10760.0,0,1937.65
409,20240625.0,621,979,127,10,3,1.0,69158.0,58084.0,6.0,65008.52,11074.0,0,1270.82
410,,622,947,321,11,2,1.0,90143.0,77332.0,13.0,78424.41,12811.0,1,3092.82
411,,623,1022,283,3,3,0.0,1000.0,108949.0,24.0,760.0,-107949.0,0,3187.27
412,,624,885,322,6,1,1.0,81624.0,69141.0,11.0,72645.36,12483.0,0,1859.48
413,,627,959,323,11,3,1.0,31546.0,27197.0,21.0,24921.34,4349.0,1,424.04
414,,628,1002,47,6,1,1.0,108982.0,81725.0,30.0,76287.4,27257.0,0,3520.11
415,,629,885,324,4,3,1.0,59632.0,53036.0,0.0,59632.0,6596.0,0,1128.75
416,20240805.0,630,1017,247,9,2,1.0,85210.0,72875.0,3.0,82653.7,12335.0,0,993.4
417,,632,983,90,11,1,1.0,81940.0,75512.0,14.0,70468.4,6428.0,0,2639.0
418,,633,1015,325,1,3,1.0,79041.0,61881.0,21.0,62442.39,17160.0,1,1104.9
419,,634,989,326,3,1,1.0,63467.0,52174.0,23.0,48869.590000000004,11293.0,0,980.21
420,,635,922,327,10,1,1.0,91968.0,79025.0,10.0,82771.2,12943.0,1,2270.1
421,,637,996,328,8,2,1.0,21853.0,20041.0,34.0,14422.979999999998,1812.0,0,
422,,639,769,329,10,2,1.0,157073.0,116332.0,31.0,108380.37,40741.0,0,
423,,640,964,330,1,3,1.0,21104.0,19672.0,2.0,20681.92,1432.0,1,565.74
424,,641,986,194,2,1,1.0,151795.0,119663.0,16.0,127507.79999999999,32132.0,0,4837.95
425,,644,1012,331,7,2,1.0,1000.0,35948.0,27.0,730.0,-34948.0,0,1183.54
426,20220106.0,647,1000,332,7,1,1.0,1000.0,91415.0,10.0,900.0,-90415.0,0,3252.72
427,,648,862,333,5,2,1.0,130074.0,107146.0,31.0,89751.06,22928.0,1,4072.83
428,,649,973,319,8,2,1.0,67373.0,52157.0,2.0,66025.54,15216.0,0,592.37
429,,651,959,334,12,3,1.0,49449.0,42561.0,17.0,41042.67,6888.0,0,822.2
430,,653,1006,335,2,1,1.0,1000.0,68097.0,10.0,900.0,-67097.0,1,
431,,655,951,190,7,3,1.0,57762.0,51278.0,33.0,38700.53999999999,6484.0,0,996.96
432,,657,947,336,10,1,1.0,1000.0,101523.0,10.0,900.0,-100523.0,1,
433,,658,947,245,9,1,1.0,132114.0,101212.0,5.0,125508.29999999999,30902.0,1,1860.89
434,,662,926,337,5,2,1.0,41658.0,33206.0,20.0,33326.4,8452.0,0,349.51
435,,663,970,338,7,2,1.0,,119951.0,5.0,,,1,2225.92
436,20230915.0,664,1023,339,4,3,1.0,148444.0,116229.0,10.0,133599.6,32215.0,0,1394.68
437,,268,942,340,8,3,1.0,118623.0,87419.0,21.0,93712.17,31204.0,1,1721.84
438,,665,986,290,2,2,1.0,153932.0,116721.0,35.0,100055.8,37211.0,0,5229.44
439,,668,1017,145,4,2,1.0,18114.0,16221.0,18.0,14853.480000000001,1893.0,1,211.27
440,,672,1005,341,12,1,1.0,1000.0,78886.0,2.0,980.0,-77886.0,0,1372.79
441,,674,943,342,2,3,1.0,89582.0,67740.0,6.0,84207.08,21842.0,1,2485.52
442,,675,919,343,11,1,1.0,33946.0,28964.0,100.0,0.0,4982.0,0,321.09
443,,676,950,344,11,3,1.0,35005.0,25503.0,33.0,23453.35,9502.0,1,451.86
444,,677,955,345,6,1,1.0,103516.0,87382.0,34.0,68320.56,16134.0,0,1731.09
445,,678,1009,346,2,2,0.0,91091.0,69983.0,12.0,80160.08,21108.0,0,1619.22
446,,667,955,347,8,2,1.0,143143.0,112615.0,14.0,123102.98,30528.0,1,3878.06
447,,680,971,348,10,3,1.0,82745.0,63432.0,8.0,76125.40000000001,19313.0,0,1186.32
448,20230822.0,681,978,349,8,3,1.0,1000.0,86049.0,17.0,830.0,-85049.0,0,
449,,682,1024,350,1,2,1.0,1000.0,59310.0,24.0,760.0,-58310.0,1,1162.22
450,,683,971,351,4,1,1.0,57201.0,42721.0,100.0,0.0,14480.0,0,1443.06
451,,685,986,217,10,2,1.0,97648.0,79293.0,19.0,79094.88,18355.0,1,2083.19
452,,686,982,352,10,3,1.0,122378.0,92213.0,26.0,90559.72,30165.0,0,
453,,687,834,339,4,3,1.0,77727.0,71184.0,24.0,59072.520000000004,6543.0,1,1450.75
454,,1821,846,266,6,2,1.0,112022.0,104908.0,0.0,112022.0,7114.0,0,3762.96
455,,689,846,353,10,3,1.0,89902.0,82268.0,20.0,71921.6,7634.0,0,2894.97
456,,690,915,170,2,3,1.0,1000.0,111243.0,2.0,980.0,-110243.0,1,3778.74
457,20240117.0,691,825,205,6,2,1.0,1000.0,94441.0,20.0,800.0,-93441.0,1,1785.25
458,,697,769,23,4,2,1.0,60237.0,44687.0,26.0,44575.38,15550.0,0,1850.3
459,,698,1005,354,2,1,1.0,112854.0,103219.0,31.0,77869.26,9635.0,1,2810.71
460,,699,994,355,1,1,1.0,95989.0,90180.0,24.0,72951.64,5809.0,1,1676.13
461,,701,943,356,3,1,1.0,1000.0,86377.0,32.0,679.9999999999999,-85377.0,0,
462,20200522.0,702,1005,357,2,1,1.0,1000.0,79663.0,4.0,960.0,-78663.0,0,2702.47
463,,703,970,358,4,1,1.0,128691.0,106157.0,14.0,110674.26,22534.0,1,1944.93
464,,704,852,188,4,1,1.0,87714.0,63610.0,20.0,70171.2,24104.0,1,2253.58
465,20200313.0,705,980,215,9,1,1.0,94752.0,88656.0,23.0,72959.04000000001,6096.0,1,1429.9
466,,706,670,54,5,1,1.0,72982.0,52355.0,34.0,48168.119999999995,20627.0,0,1313.69
467,,707,932,207,12,1,1.0,108689.0,94652.0,7.000000000000001,101080.76999999999,14037.0,1,2453.16
468,,708,867,52,3,1,1.0,31353.0,23512.0,13.0,27277.11,7841.0,0,263.12
469,,709,979,350,4,1,1.0,1000.0,111912.0,26.0,740.0,-110912.0,1,1842.83
470,,710,948,192,7,2,1.0,72016.0,63462.0,18.0,59053.12,8554.0,0,1056.78
471,,711,964,359,8,1,1.0,64993.0,56533.0,17.0,53944.189999999995,8460.0,1,1987.58
472,,712,1015,185,7,1,1.0,50420.0,44294.0,21.0,39831.8,6126.0,0,988.43
473,20200413.0,713,955,360,2,1,1.0,26711.0,20680.0,33.0,17896.37,6031.0,0,445.55
474,,714,1002,361,3,2,1.0,154491.0,112170.0,5.0,146766.44999999998,42321.0,0,2746.84
475,,715,898,362,10,3,1.0,1000.0,116530.0,24.0,760.0,-115530.0,0,
476,,716,1012,158,2,3,1.0,123233.0,116846.0,31.0,85030.76999999999,6387.0,0,4052.19
477,,717,979,17,6,2,1.0,63244.0,58161.0,0.0,63244.0,5083.0,0,
478,,719,910,363,1,3,1.0,1000.0,72894.0,6.0,940.0,-71894.0,1,1405.21
479,,720,1016,137,6,1,1.0,1000.0,28263.0,25.0,750.0,-27263.0,0,538.66
480,,723,994,139,4,2,1.0,110254.0,99512.0,25.0,82690.5,10742.0,0,1559.65
481,,724,990,364,3,3,1.0,40471.0,30257.0,29.0,28734.41,10214.0,0,572.96
482,,725,915,365,1,3,1.0,27818.0,21346.0,12.0,24479.84,6472.0,1,949.77
483,,728,670,366,9,2,1.0,136235.0,115456.0,17.0,113075.04999999999,20779.0,1,3150.73
484,,729,921,235,1,3,1.0,112323.0,92042.0,21.0,88735.17,20281.0,0,3295.0
485,,730,1013,367,7,1,1.0,1000.0,30661.0,4.0,960.0,-29661.0,1,1104.13
486,,731,1015,368,6,1,1.0,89153.0,64330.0,34.0,58840.979999999996,24823.0,1,2173.89
487,,732,921,369,2,3,1.0,94513.0,82365.0,31.0,65213.969999999994,12148.0,1,2660.35
488,,733,972,370,5,3,1.0,28810.0,26900.0,31.0,19878.899999999998,1910.0,0,788.64
489,,737,996,371,8,1,1.0,57090.0,52793.0,4.0,54806.4,4297.0,1,706.58
490,,738,905,80,3,1,1.0,104200.0,88784.0,14.0,89612.0,15416.0,0,
491,,739,970,372,1,2,1.0,81187.0,62546.0,12.0,71444.56,18641.0,1,2467.08
492,,740,906,373,4,3,1.0,68223.0,55048.0,24.0,51849.48,13175.0,0,2173.54
493,,741,846,374,12,1,1.0,135294.0,111909.0,25.0,101470.5,23385.0,1,1564.51
494,,742,1011,375,4,1,1.0,129729.0,101012.0,5.0,123242.54999999999,28717.0,0,1338.54
495,,743,981,376,1,2,1.0,129609.0,117139.0,25.0,97206.75,12470.0,1,2232.79
496,20240415.0,744,834,377,3,2,1.0,104185.0,86563.0,13.0,90640.95,17622.0,0,2216.22
497,,745,943,378,2,1,1.0,152328.0,119889.0,13.0,132525.36,32439.0,0,
498,,746,972,379,9,3,1.0,74032.0,54713.0,32.0,50341.759999999995,19319.0,0,2473.96
499,,747,852,338,1,3,1.0,1000.0,88974.0,24.0,760.0,-87974.0,1,1459.14
500,,749,1016,12,4,1,1.0,1000.0,46420.0,25.0,750.0,-45420.0,1,1690.41
501,,750,1017,380,5,1,1.0,1000.0,95008.0,9.0,910.0,-94008.0,1,2751.58
502,,516,915,381,5,2,1.0,100681.0,72205.0,32.0,68463.07999999999,28476.0,1,2364.25
503,,751,906,376,12,3,1.0,118321.0,95651.0,27.0,86374.33,22670.0,0,4095.04
504,,752,769,57,4,2,1.0,64750.0,49989.0,31.0,44677.5,14761.0,0,691.85
505,,755,906,132,6,2,1.0,105112.0,96369.0,30.0,73578.4,8743.0,1,2707.58
506,,757,922,382,1,3,1.0,1000.0,77775.0,18.0,820.0000000000001,-76775.0,1,2596.73
507,,758,852,40,3,3,1.0,133782.0,117332.0,30.0,93647.4,16450.0,0,2738.88
508,20221116.0,759,1008,6,12,1,1.0,67676.0,64223.0,16.0,56847.84,3453.0,1,1426.41
509,,760,1005,383,8,1,1.0,1000.0,104956.0,3.0,970.0,-103956.0,0,3951.64
510,,762,932,384,3,1,1.0,28634.0,24191.0,9.0,26056.940000000002,4443.0,1,562.49
511,,763,1011,385,8,1,1.0,61104.0,52125.0,21.0,48272.16,8979.0,0,1026.47
512,20200428.0,764,998,81,12,3,1.0,1000.0,63673.0,31.0,690.0,-62673.0,0,1849.29
513,20230802.0,765,993,386,11,1,1.0,94701.0,85535.0,6.0,89018.93999999999,9166.0,1,1950.92
514,,766,1024,2,1,1,1.0,24765.0,21043.0,18.0,20307.300000000003,3722.0,1,338.88
515,,767,934,387,8,1,1.0,93207.0,72503.0,3.0,90410.79,20704.0,0,
516,,770,973,388,7,1,1.0,103096.0,77895.0,3.0,100003.12,25201.0,0,2270.85
517,20201230.0,771,926,389,6,1,1.0,94340.0,70364.0,11.0,83962.6,23976.0,0,1662.72
518,,772,898,390,7,2,1.0,68400.0,59545.0,18.0,56088.00000000001,8855.0,0,2236.52
519,,773,990,391,7,1,1.0,,49552.0,33.0,,,1,1111.94
520,,774,954,392,3,1,1.0,1000.0,68006.0,9.0,910.0,-67006.0,1,1009.09
521,,775,910,233,12,3,1.0,62029.0,53325.0,33.0,41559.42999999999,8704.0,0,774.82
522,,776,1022,393,3,2,1.0,1000.0,50423.0,28.999999999999996,710.0,-49423.0,0,1909.8
523,,777,951,394,7,1,1.0,147408.0,113210.0,8.0,135615.36000000002,34198.0,0,4915.6
524,,778,959,383,2,3,1.0,125348.0,100709.0,22.0,97771.44,24639.0,0,1043.6
525,,779,769,322,8,1,1.0,,78244.0,19.0,,,1,1690.54
526,,780,986,395,12,2,1.0,29084.0,23468.0,24.0,22103.84,5616.0,1,838.42
527,,782,1007,396,3,2,1.0,66127.0,51205.0,100.0,0.0,14922.0,0,1152.47
528,,784,1015,43,5,1,0.0,88382.0,76822.0,11.0,78659.98,11560.0,1,2533.12
529,,786,1000,371,2,3,1.0,1000.0,108743.0,4.0,960.0,-107743.0,0,3121.14
530,,788,974,334,2,2,1.0,64578.0,48468.0,5.0,61349.1,16110.0,0,1305.3
531,20231027.0,791,894,397,4,3,1.0,49990.0,43329.0,14.0,42991.4,6661.0,1,735.66
532,,792,955,398,12,3,0.0,142944.0,104237.0,30.0,100060.79999999999,38707.0,1,
533,,793,852,297,8,3,1.0,1000.0,52421.0,29.0,710.0,-51421.0,0,989.01
534,,794,1004,399,8,1,1.0,1000.0,57914.0,5.0,950.0,-56914.0,1,714.98
535,,796,945,144,10,1,1.0,73341.0,57499.0,16.0,61606.439999999995,15842.0,0,937.92
536,,797,998,400,8,1,1.0,59224.0,50005.0,18.0,48563.68,9219.0,1,1702.05
537,,798,791,290,3,2,1.0,76959.0,59475.0,31.0,53101.71,17484.0,1,995.37
538,,799,894,401,7,3,1.0,117131.0,107254.0,31.0,80820.39,9877.0,0,2758.74
539,,802,978,189,5,3,1.0,60681.0,57786.0,25.0,45510.75,2895.0,0,1402.42
540,,803,1011,282,10,2,1.0,85508.0,74645.0,21.0,67551.32,10863.0,1,2958.24
541,,805,825,402,4,1,1.0,1000.0,51511.0,25.0,750.0,-50511.0,1,2057.99
542,,806,1018,107,9,1,1.0,1000.0,59976.0,34.0,659.9999999999999,-58976.0,0,
543,,807,990,5,4,1,1.0,53702.0,43610.0,34.0,35443.31999999999,10092.0,1,943.95
544,,808,1005,326,6,2,1.0,32590.0,23310.0,12.0,28679.2,9280.0,1,362.99
545,,811,959,314,5,1,1.0,1000.0,26425.0,34.0,659.9999999999999,-25425.0,1,490.8
546,,813,979,403,1,1,1.0,80333.0,72185.0,7.0,74709.68999999999,8148.0,1,2370.93
547,,121,670,199,5,2,1.0,37020.0,27195.0,9.0,33688.200000000004,9825.0,1,626.66
548,20240522.0,815,834,298,9,1,1.0,111617.0,103222.0,14.0,95990.62,8395.0,1,2353.39
549,,817,1012,77,10,2,1.0,50066.0,41612.0,17.0,41554.78,8454.0,1,1581.63
550,,819,1005,220,6,3,1.0,110251.0,92773.0,18.0,90405.82,17478.0,0,3114.3
551,,824,769,404,6,1,1.0,112165.0,81890.0,33.0,75150.54999999999,30275.0,0,1335.55
552,20231019.0,825,998,62,5,1,1.0,103941.0,92593.0,12.0,91468.08,11348.0,1,3489.17
553,,826,934,261,1,3,1.0,48997.0,44652.0,7.0,45567.21,4345.0,0,1451.48
554,,827,945,144,3,3,1.0,55787.0,42901.0,6.0,52439.78,12886.0,1,1098.47
555,,828,975,405,8,3,1.0,1000.0,89501.0,29.0,710.0,-88501.0,1,2630.46
556,,831,1010,406,8,3,1.0,88328.0,76776.0,0.0,88328.0,11552.0,0,2145.97
557,,832,1011,407,3,1,1.0,127098.0,104766.0,19.0,102949.38,22332.0,0,2691.06
558,,834,1021,83,8,3,1.0,103523.0,91060.0,29.0,73501.33,12463.0,0,2079.2
559,,835,1022,408,7,1,1.0,112945.0,88647.0,9.0,102779.95,24298.0,1,1455.87
560,,837,1008,409,9,2,1.0,78026.0,63709.0,34.0,51497.159999999996,14317.0,1,757.23
561,,838,959,241,11,2,1.0,115230.0,88316.0,12.0,101402.4,26914.0,1,2234.95
562,,839,942,127,2,1,1.0,41884.0,31140.0,13.0,36439.08,10744.0,0,
563,20201002.0,840,959,282,9,1,1.0,119805.0,103697.0,3.0,116210.84999999999,16108.0,1,3272.87
564,,841,932,143,1,3,1.0,52354.0,47384.0,14.0,45024.44,4970.0,0,1220.7
565,20210412.0,842,914,279,4,2,1.0,123856.0,96619.0,33.0,82983.51999999999,27237.0,1,1992.92
566,,843,1015,410,11,1,1.0,28997.0,20836.0,19.0,23487.570000000003,8161.0,0,554.04
