id_tiempo,fecha_completa,año,mes,nombre_mes,trimestre,dia,dia_semana,es_fin_semana
20210630,2021-06-30,2021,6,June,2,30,Wednesday,0
20210701,2021-07-01,2021,7,July,3,1,Thursday,0
20210703,2021-07-03,2021,7,July,3,3,Saturday,1
20210704,2021-07-04,2021,7,July,3,4,Sunday,1
20210705,2021-07-05,2021,7,July,3,5,Monday,0
20210706,2021-07-06,2021,7,July,3,6,Tuesday,0
20210708,2021-07-08,2021,7,July,3,8,Thursday,0
20210709,2021-07-09,2021,7,July,3,9,Friday,0
20210711,2021-07-11,2021,7,July,3,11,Sunday,1
20210715,2021-07-15,2021,7,July,3,15,Thursday,0
20210716,2021-07-16,2021,7,July,3,16,Friday,0
20210718,2021-07-18,2021,7,July,3,18,Sunday,1
20210719,2021-07-19,2021,7,July,3,19,Monday,0
20210720,2021-07-20,2021,7,July,3,20,Tuesday,0
20210721,2021-07-21,2021,7,July,3,21,Wednesday,0
20210722,2021-07-22,2021,7,July,3,22,Thursday,0
20210724,2021-07-24,2021,7,July,3,24,Saturday,1
20210725,2021-07-25,2021,7,July,3,25,Sunday,1
20210726,2021-07-26,2021,7,July,3,26,Monday,0
20210727,2021-07-27,2021,7,July,3,27,Tuesday,0
20210728,2021-07-28,2021,7,July,3,28,Wednesday,0
20210729,2021-07-29,2021,7,July,3,29,Thursday,0
20210730,2021-07-30,2021,7,July,3,30,Friday,0
20210731,2021-07-31,2021,7,July,3,31,Saturday,1
20210801,2021-08-01,2021,8,August,3,1,Sunday,1
20210802,2021-08-02,2021,8,August,3,2,Monday,0
20210803,2021-08-03,2021,8,August,3,3,Tuesday,0
20210804,2021-08-04,2021,8,August,3,4,Wednesday,0
20210806,2021-08-06,2021,8,August,3,6,Friday,0
20210807,2021-08-07,2021,8,August,3,7,Saturday,1
20210808,2021-08-08,2021,8,August,3,8,Sunday,1
20210809,2021-08-09,2021,8,August,3,9,Monday,0
20210810,2021-08-10,2021,8,August,3,10,Tuesday,0
20210811,2021-08-11,2021,8,August,3,11,Wednesday,0
20210812,2021-08-12,2021,8,August,3,12,Thursday,0
20210813,2021-08-13,2021,8,August,3,13,Friday,0
20210814,2021-08-14,2021,8,August,3,14,Saturday,1
20210815,2021-08-15,2021,8,August,3,15,Sunday,1
20210816,2021-08-16,2021,8,August,3,16,Monday,0
20210817,2021-08-17,2021,8,August,3,17,Tuesday,0
20210819,2021-08-19,2021,8,August,3,19,Thursday,0
20210820,2021-08-20,2021,8,August,3,20,Friday,0
20210821,2021-08-21,2021,8,August,3,21,Saturday,1
20210822,2021-08-22,2021,8,August,3,22,Sunday,1
20210823,2021-08-23,2021,8,August,3,23,Monday,0
20210824,2021-08-24,2021,8,August,3,24,Tuesday,0
20210825,2021-08-25,2021,8,August,3,25,Wednesday,0
20210826,2021-08-26,2021,8,August,3,26,Thursday,0
20210827,2021-08-27,2021,8,August,3,27,Friday,0
20210828,2021-08-28,2021,8,August,3,28,Saturday,1
20210829,2021-08-29,2021,8,August,3,29,Sunday,1
20210830,2021-08-30,2021,8,August,3,30,Monday,0
20210831,2021-08-31,2021,8,August,3,31,Tuesday,0
20210901,2021-09-01,2021,9,September,3,1,Wednesday,0
20210902,2021-09-02,2021,9,September,3,2,Thursday,0
20210904,2021-09-04,2021,9,September,3,4,Saturday,1
20210905,2021-09-05,2021,9,September,3,5,Sunday,1
20210906,2021-09-06,2021,9,September,3,6,Monday,0
20210907,2021-09-07,2021,9,September,3,7,Tuesday,0
20210908,2021-09-08,2021,9,September,3,8,Wednesday,0
20210909,2021-09-09,2021,9,September,3,9,Thursday,0
20210910,2021-09-10,2021,9,September,3,10,Friday,0
20210911,2021-09-11,2021,9,September,3,11,Saturday,1
20210912,2021-09-12,2021,9,September,3,12,Sunday,1
20210913,2021-09-13,2021,9,September,3,13,Monday,0
20210914,2021-09-14,2021,9,September,3,14,Tuesday,0
20210915,2021-09-15,2021,9,September,3,15,Wednesday,0
20210916,2021-09-16,2021,9,September,3,16,Thursday,0
20210917,2021-09-17,2021,9,September,3,17,Friday,0
20210919,2021-09-19,2021,9,September,3,19,Sunday,1
20210920,2021-09-20,2021,9,September,3,20,Monday,0
20210921,2021-09-21,2021,9,September,3,21,Tuesday,0
20210922,2021-09-22,2021,9,September,3,22,Wednesday,0
20210923,2021-09-23,2021,9,September,3,23,Thursday,0
20210924,2021-09-24,2021,9,September,3,24,Friday,0
20210925,2021-09-25,2021,9,September,3,25,Saturday,1
20210926,2021-09-26,2021,9,September,3,26,Sunday,1
20210927,2021-09-27,2021,9,September,3,27,Monday,0
20210928,2021-09-28,2021,9,September,3,28,Tuesday,0
20210929,2021-09-29,2021,9,September,3,29,Wednesday,0
20210930,2021-09-30,2021,9,September,3,30,Thursday,0
20211001,2021-10-01,2021,10,October,4,1,Friday,0
20211004,2021-10-04,2021,10,October,4,4,Monday,0
20211007,2021-10-07,2021,10,October,4,7,Thursday,0
20211008,2021-10-08,2021,10,October,4,8,Friday,0
20211009,2021-10-09,2021,10,October,4,9,Saturday,1
20211010,2021-10-10,2021,10,October,4,10,Sunday,1
20211011,2021-10-11,2021,10,October,4,11,Monday,0
20211012,2021-10-12,2021,10,October,4,12,Tuesday,0
20211013,2021-10-13,2021,10,October,4,13,Wednesday,0
20211015,2021-10-15,2021,10,October,4,15,Friday,0
20211016,2021-10-16,2021,10,October,4,16,Saturday,1
20211017,2021-10-17,2021,10,October,4,17,Sunday,1
20211018,2021-10-18,2021,10,October,4,18,Monday,0
20211019,2021-10-19,2021,10,October,4,19,Tuesday,0
20211021,2021-10-21,2021,10,October,4,21,Thursday,0
20211022,2021-10-22,2021,10,October,4,22,Friday,0
20211024,2021-10-24,2021,10,October,4,24,Sunday,1
20211026,2021-10-26,2021,10,October,4,26,Tuesday,0
20211027,2021-10-27,2021,10,October,4,27,Wednesday,0
20211028,2021-10-28,2021,10,October,4,28,Thursday,0
20211029,2021-10-29,2021,10,October,4,29,Friday,0
20211030,2021-10-30,2021,10,October,4,30,Saturday,1
20211031,2021-10-31,2021,10,October,4,31,Sunday,1
20211101,2021-11-01,2021,11,November,4,1,Monday,0
20211102,2021-11-02,2021,11,November,4,2,Tuesday,0
20211103,2021-11-03,2021,11,November,4,3,Wednesday,0
20211104,2021-11-04,2021,11,November,4,4,Thursday,0
20211106,2021-11-06,2021,11,November,4,6,Saturday,1
20211107,2021-11-07,2021,11,November,4,7,Sunday,1
20211108,2021-11-08,2021,11,November,4,8,Monday,0
20211109,2021-11-09,2021,11,November,4,9,Tuesday,0
20211110,2021-11-10,2021,11,November,4,10,Wednesday,0
20211111,2021-11-11,2021,11,November,4,11,Thursday,0
20211112,2021-11-12,2021,11,November,4,12,Friday,0
20211113,2021-11-13,2021,11,November,4,13,Saturday,1
20211114,2021-11-14,2021,11,November,4,14,Sunday,1
20211115,2021-11-15,2021,11,November,4,15,Monday,0
20211116,2021-11-16,2021,11,November,4,16,Tuesday,0
20211117,2021-11-17,2021,11,November,4,17,Wednesday,0
20211118,2021-11-18,2021,11,November,4,18,Thursday,0
20211119,2021-11-19,2021,11,November,4,19,Friday,0
20211120,2021-11-20,2021,11,November,4,20,Saturday,1
20211121,2021-11-21,2021,11,November,4,21,Sunday,1
20211122,2021-11-22,2021,11,November,4,22,Monday,0
20211123,2021-11-23,2021,11,November,4,23,Tuesday,0
20211124,2021-11-24,2021,11,November,4,24,Wednesday,0
20211125,2021-11-25,2021,11,November,4,25,Thursday,0
20211126,2021-11-26,2021,11,November,4,26,Friday,0
20211127,2021-11-27,2021,11,November,4,27,Saturday,1
20211128,2021-11-28,2021,11,November,4,28,Sunday,1
20211129,2021-11-29,2021,11,November,4,29,Monday,0
20211130,2021-11-30,2021,11,November,4,30,Tuesday,0
20211201,2021-12-01,2021,12,December,4,1,Wednesday,0
20211202,2021-12-02,2021,12,December,4,2,Thursday,0
20211204,2021-12-04,2021,12,December,4,4,Saturday,1
20211205,2021-12-05,2021,12,December,4,5,Sunday,1
20211206,2021-12-06,2021,12,December,4,6,Monday,0
20211208,2021-12-08,2021,12,December,4,8,Wednesday,0
20211209,2021-12-09,2021,12,December,4,9,Thursday,0
20211210,2021-12-10,2021,12,December,4,10,Friday,0
20211211,2021-12-11,2021,12,December,4,11,Saturday,1
20211212,2021-12-12,2021,12,December,4,12,Sunday,1
20211213,2021-12-13,2021,12,December,4,13,Monday,0
20211214,2021-12-14,2021,12,December,4,14,Tuesday,0
20211216,2021-12-16,2021,12,December,4,16,Thursday,0
20211217,2021-12-17,2021,12,December,4,17,Friday,0
20211218,2021-12-18,2021,12,December,4,18,Saturday,1
20211220,2021-12-20,2021,12,December,4,20,Monday,0
20211222,2021-12-22,2021,12,December,4,22,Wednesday,0
20211223,2021-12-23,2021,12,December,4,23,Thursday,0
20211224,2021-12-24,2021,12,December,4,24,Friday,0
20211225,2021-12-25,2021,12,December,4,25,Saturday,1
20211226,2021-12-26,2021,12,December,4,26,Sunday,1
20211227,2021-12-27,2021,12,December,4,27,Monday,0
20211229,2021-12-29,2021,12,December,4,29,Wednesday,0
20220102,2022-01-02,2022,1,January,1,2,Sunday,1
20220103,2022-01-03,2022,1,January,1,3,Monday,0
20220104,2022-01-04,2022,1,January,1,4,Tuesday,0
20220105,2022-01-05,2022,1,January,1,5,Wednesday,0
20220106,2022-01-06,2022,1,January,1,6,Thursday,0
20220107,2022-01-07,2022,1,January,1,7,Friday,0
20220108,2022-01-08,2022,1,January,1,8,Saturday,1
20220109,2022-01-09,2022,1,January,1,9,Sunday,1
20220110,2022-01-10,2022,1,January,1,10,Monday,0
20220111,2022-01-11,2022,1,January,1,11,Tuesday,0
20220113,2022-01-13,2022,1,January,1,13,Thursday,0
20220114,2022-01-14,2022,1,January,1,14,Friday,0
20220115,2022-01-15,2022,1,January,1,15,Saturday,1
20220116,2022-01-16,2022,1,January,1,16,Sunday,1
20220117,2022-01-17,2022,1,January,1,17,Monday,0
20220118,2022-01-18,2022,1,January,1,18,Tuesday,0
20220119,2022-01-19,2022,1,January,1,19,Wednesday,0
20220120,2022-01-20,2022,1,January,1,20,Thursday,0
20220121,2022-01-21,2022,1,January,1,21,Friday,0
20220122,2022-01-22,2022,1,January,1,22,Saturday,1
20220123,2022-01-23,2022,1,January,1,23,Sunday,1
20220124,2022-01-24,2022,1,January,1,24,Monday,0
20220125,2022-01-25,2022,1,January,1,25,Tuesday,0
20220126,2022-01-26,2022,1,January,1,26,Wednesday,0
20220127,2022-01-27,2022,1,January,1,27,Thursday,0
20220128,2022-01-28,2022,1,January,1,28,Friday,0
20220129,2022-01-29,2022,1,January,1,29,Saturday,1
20220130,2022-01-30,2022,1,January,1,30,Sunday,1
20220201,2022-02-01,2022,2,February,1,1,Tuesday,0
20220202,2022-02-02,2022,2,February,1,2,Wednesday,0
20220203,2022-02-03,2022,2,February,1,3,Thursday,0
20220204,2022-02-04,2022,2,February,1,4,Friday,0
20220205,2022-02-05,2022,2,February,1,5,Saturday,1
20220206,2022-02-06,2022,2,February,1,6,Sunday,1
20220207,2022-02-07,2022,2,February,1,7,Monday,0
20220209,2022-02-09,2022,2,February,1,9,Wednesday,0
20220210,2022-02-10,2022,2,February,1,10,Thursday,0
20220211,2022-02-11,2022,2,February,1,11,Friday,0
20220212,2022-02-12,2022,2,February,1,12,Saturday,1
20220213,2022-02-13,2022,2,February,1,13,Sunday,1
20220214,2022-02-14,2022,2,February,1,14,Monday,0
20220215,2022-02-15,2022,2,February,1,15,Tuesday,0
20220216,2022-02-16,2022,2,February,1,16,Wednesday,0
20220218,2022-02-18,2022,2,February,1,18,Friday,0
20220220,2022-02-20,2022,2,February,1,20,Sunday,1
20220221,2022-02-21,2022,2,February,1,21,Monday,0
20220222,2022-02-22,2022,2,February,1,22,Tuesday,0
20220223,2022-02-23,2022,2,February,1,23,Wednesday,0
20220224,2022-02-24,2022,2,February,1,24,Thursday,0
20220225,2022-02-25,2022,2,February,1,25,Friday,0
20220226,2022-02-26,2022,2,February,1,26,Saturday,1
20220227,2022-02-27,2022,2,February,1,27,Sunday,1
20220228,2022-02-28,2022,2,February,1,28,Monday,0
20220301,2022-03-01,2022,3,March,1,1,Tuesday,0
20220302,2022-03-02,2022,3,March,1,2,Wednesday,0
20220303,2022-03-03,2022,3,March,1,3,Thursday,0
20220304,2022-03-04,2022,3,March,1,4,Friday,0
20220305,2022-03-05,2022,3,March,1,5,Saturday,1
20220307,2022-03-07,2022,3,March,1,7,Monday,0
20220308,2022-03-08,2022,3,March,1,8,Tuesday,0
20220309,2022-03-09,2022,3,March,1,9,Wednesday,0
20220310,2022-03-10,2022,3,March,1,10,Thursday,0
20220311,2022-03-11,2022,3,March,1,11,Friday,0
20220312,2022-03-12,2022,3,March,1,12,Saturday,1
20220313,2022-03-13,2022,3,March,1,13,Sunday,1
20220315,2022-03-15,2022,3,March,1,15,Tuesday,0
20220319,2022-03-19,2022,3,March,1,19,Saturday,1
20220324,2022-03-24,2022,3,March,1,24,Thursday,0
20220327,2022-03-27,2022,3,March,1,27,Sunday,1
20220328,2022-03-28,2022,3,March,1,28,Monday,0
20220329,2022-03-29,2022,3,March,1,29,Tuesday,0
20220401,2022-04-01,2022,4,April,2,1,Friday,0
20220402,2022-04-02,2022,4,April,2,2,Saturday,1
20220403,2022-04-03,2022,4,April,2,3,Sunday,1
20220405,2022-04-05,2022,4,April,2,5,Tuesday,0
20220406,2022-04-06,2022,4,April,2,6,Wednesday,0
20220407,2022-04-07,2022,4,April,2,7,Thursday,0
20220409,2022-04-09,2022,4,April,2,9,Saturday,1
20220410,2022-04-10,2022,4,April,2,10,Sunday,1
20220411,2022-04-11,2022,4,April,2,11,Monday,0
20220414,2022-04-14,2022,4,April,2,14,Thursday,0
20220415,2022-04-15,2022,4,April,2,15,Friday,0
20220416,2022-04-16,2022,4,April,2,16,Saturday,1
20220418,2022-04-18,2022,4,April,2,18,Monday,0
20220421,2022-04-21,2022,4,April,2,21,Thursday,0
20220423,2022-04-23,2022,4,April,2,23,Saturday,1
20220424,2022-04-24,2022,4,April,2,24,Sunday,1
20220426,2022-04-26,2022,4,April,2,26,Tuesday,0
20220427,2022-04-27,2022,4,April,2,27,Wednesday,0
20220428,2022-04-28,2022,4,April,2,28,Thursday,0
20220429,2022-04-29,2022,4,April,2,29,Friday,0
20220430,2022-04-30,2022,4,April,2,30,Saturday,1
20220501,2022-05-01,2022,5,May,2,1,Sunday,1
20220502,2022-05-02,2022,5,May,2,2,Monday,0
20220503,2022-05-03,2022,5,May,2,3,Tuesday,0
20220505,2022-05-05,2022,5,May,2,5,Thursday,0
20220507,2022-05-07,2022,5,May,2,7,Saturday,1
20220511,2022-05-11,2022,5,May,2,11,Wednesday,0
20220515,2022-05-15,2022,5,May,2,15,Sunday,1
20220516,2022-05-16,2022,5,May,2,16,Monday,0
20220518,2022-05-18,2022,5,May,2,18,Wednesday,0
20220520,2022-05-20,2022,5,May,2,20,Friday,0
20220521,2022-05-21,2022,5,May,2,21,Saturday,1
20220522,2022-05-22,2022,5,May,2,22,Sunday,1
20220526,2022-05-26,2022,5,May,2,26,Thursday,0
20220529,2022-05-29,2022,5,May,2,29,Sunday,1
20220602,2022-06-02,2022,6,June,2,2,Thursday,0
20220603,2022-06-03,2022,6,June,2,3,Friday,0
20220604,2022-06-04,2022,6,June,2,4,Saturday,1
20220606,2022-06-06,2022,6,June,2,6,Monday,0
20220607,2022-06-07,2022,6,June,2,7,Tuesday,0
20220611,2022-06-11,2022,6,June,2,11,Saturday,1
20220612,2022-06-12,2022,6,June,2,12,Sunday,1
20220614,2022-06-14,2022,6,June,2,14,Tuesday,0
20220616,2022-06-16,2022,6,June,2,16,Thursday,0
20220617,2022-06-17,2022,6,June,2,17,Friday,0
20220618,2022-06-18,2022,6,June,2,18,Saturday,1
20220619,2022-06-19,2022,6,June,2,19,Sunday,1
20220620,2022-06-20,2022,6,June,2,20,Monday,0
20220621,2022-06-21,2022,6,June,2,21,Tuesday,0
20220625,2022-06-25,2022,6,June,2,25,Saturday,1
20220628,2022-06-28,2022,6,June,2,28,Tuesday,0
20220629,2022-06-29,2022,6,June,2,29,Wednesday,0
20220630,2022-06-30,2022,6,June,2,30,Thursday,0
20220701,2022-07-01,2022,7,July,3,1,Friday,0
20220702,2022-07-02,2022,7,July,3,2,Saturday,1
20220704,2022-07-04,2022,7,July,3,4,Monday,0
20220705,2022-07-05,2022,7,July,3,5,Tuesday,0
20220707,2022-07-07,2022,7,July,3,7,Thursday,0
20220708,2022-07-08,2022,7,July,3,8,Friday,0
20220710,2022-07-10,2022,7,July,3,10,Sunday,1
20220711,2022-07-11,2022,7,July,3,11,Monday,0
20220712,2022-07-12,2022,7,July,3,12,Tuesday,0
20220714,2022-07-14,2022,7,July,3,14,Thursday,0
20220715,2022-07-15,2022,7,July,3,15,Friday,0
20220717,2022-07-17,2022,7,July,3,17,Sunday,1
20220718,2022-07-18,2022,7,July,3,18,Monday,0
20220719,2022-07-19,2022,7,July,3,19,Tuesday,0
20220720,2022-07-20,2022,7,July,3,20,Wednesday,0
20220721,2022-07-21,2022,7,July,3,21,Thursday,0
20220723,2022-07-23,2022,7,July,3,23,Saturday,1
20220724,2022-07-24,2022,7,July,3,24,Sunday,1
20220726,2022-07-26,2022,7,July,3,26,Tuesday,0
20220727,2022-07-27,2022,7,July,3,27,Wednesday,0
20220728,2022-07-28,2022,7,July,3,28,Thursday,0
20220730,2022-07-30,2022,7,July,3,30,Saturday,1
20220731,2022-07-31,2022,7,July,3,31,Sunday,1
20220802,2022-08-02,2022,8,August,3,2,Tuesday,0
20220803,2022-08-03,2022,8,August,3,3,Wednesday,0
20220804,2022-08-04,2022,8,August,3,4,Thursday,0
20220805,2022-08-05,2022,8,August,3,5,Friday,0
20220807,2022-08-07,2022,8,August,3,7,Sunday,1
20220808,2022-08-08,2022,8,August,3,8,Monday,0
20220809,2022-08-09,2022,8,August,3,9,Tuesday,0
20220810,2022-08-10,2022,8,August,3,10,Wednesday,0
20220811,2022-08-11,2022,8,August,3,11,Thursday,0
20220812,2022-08-12,2022,8,August,3,12,Friday,0
20220813,2022-08-13,2022,8,August,3,13,Saturday,1
20220814,2022-08-14,2022,8,August,3,14,Sunday,1
20220815,2022-08-15,2022,8,August,3,15,Monday,0
20220816,2022-08-16,2022,8,August,3,16,Tuesday,0
20220817,2022-08-17,2022,8,August,3,17,Wednesday,0
20220818,2022-08-18,2022,8,August,3,18,Thursday,0
20220819,2022-08-19,2022,8,August,3,19,Friday,0
20220820,2022-08-20,2022,8,August,3,20,Saturday,1
20220821,2022-08-21,2022,8,August,3,21,Sunday,1
20220822,2022-08-22,2022,8,August,3,22,Monday,0
20220824,2022-08-24,2022,8,August,3,24,Wednesday,0
20220825,2022-08-25,2022,8,August,3,25,Thursday,0
20220828,2022-08-28,2022,8,August,3,28,Sunday,1
20220829,2022-08-29,2022,8,August,3,29,Monday,0
20220830,2022-08-30,2022,8,August,3,30,Tuesday,0
20220831,2022-08-31,2022,8,August,3,31,Wednesday,0
20220901,2022-09-01,2022,9,September,3,1,Thursday,0
20220902,2022-09-02,2022,9,September,3,2,Friday,0
20220903,2022-09-03,2022,9,September,3,3,Saturday,1
20220904,2022-09-04,2022,9,September,3,4,Sunday,1
20220908,2022-09-08,2022,9,September,3,8,Thursday,0
20220911,2022-09-11,2022,9,September,3,11,Sunday,1
20220912,2022-09-12,2022,9,September,3,12,Monday,0
20220914,2022-09-14,2022,9,September,3,14,Wednesday,0
20220915,2022-09-15,2022,9,September,3,15,Thursday,0
20220917,2022-09-17,2022,9,September,3,17,Saturday,1
20220919,2022-09-19,2022,9,September,3,19,Monday,0
20220920,2022-09-20,2022,9,September,3,20,Tuesday,0
20220923,2022-09-23,2022,9,September,3,23,Friday,0
20220925,2022-09-25,2022,9,September,3,25,Sunday,1
20220928,2022-09-28,2022,9,September,3,28,Wednesday,0
20220929,2022-09-29,2022,9,September,3,29,Thursday,0
20220930,2022-09-30,2022,9,September,3,30,Friday,0
20221001,2022-10-01,2022,10,October,4,1,Saturday,1
20221002,2022-10-02,2022,10,October,4,2,Sunday,1
20221003,2022-10-03,2022,10,October,4,3,Monday,0
20221004,2022-10-04,2022,10,October,4,4,Tuesday,0
20221005,2022-10-05,2022,10,October,4,5,Wednesday,0
20221006,2022-10-06,2022,10,October,4,6,Thursday,0
20221007,2022-10-07,2022,10,October,4,7,Friday,0
20221008,2022-10-08,2022,10,October,4,8,Saturday,1
20221009,2022-10-09,2022,10,October,4,9,Sunday,1
20221010,2022-10-10,2022,10,October,4,10,Monday,0
20221012,2022-10-12,2022,10,October,4,12,Wednesday,0
20221013,2022-10-13,2022,10,October,4,13,Thursday,0
20221014,2022-10-14,2022,10,October,4,14,Friday,0
20221015,2022-10-15,2022,10,October,4,15,Saturday,1
20221018,2022-10-18,2022,10,October,4,18,Tuesday,0
20221019,2022-10-19,2022,10,October,4,19,Wednesday,0
20221020,2022-10-20,2022,10,October,4,20,Thursday,0
20221021,2022-10-21,2022,10,October,4,21,Friday,0
20221023,2022-10-23,2022,10,October,4,23,Sunday,1
20221024,2022-10-24,2022,10,October,4,24,Monday,0
20221025,2022-10-25,2022,10,October,4,25,Tuesday,0
20221026,2022-10-26,2022,10,October,4,26,Wednesday,0
20221027,2022-10-27,2022,10,October,4,27,Thursday,0
20221030,2022-10-30,2022,10,October,4,30,Sunday,1
20221031,2022-10-31,2022,10,October,4,31,Monday,0
20221101,2022-11-01,2022,11,November,4,1,Tuesday,0
20221103,2022-11-03,2022,11,November,4,3,Thursday,0
20221104,2022-11-04,2022,11,November,4,4,Friday,0
20221106,2022-11-06,2022,11,November,4,6,Sunday,1
20221109,2022-11-09,2022,11,November,4,9,Wednesday,0
20221113,2022-11-13,2022,11,November,4,13,Sunday,1
20221117,2022-11-17,2022,11,November,4,17,Thursday,0
20221118,2022-11-18,2022,11,November,4,18,Friday,0
20221120,2022-11-20,2022,11,November,4,20,Sunday,1
20221122,2022-11-22,2022,11,November,4,22,Tuesday,0
20221123,2022-11-23,2022,11,November,4,23,Wednesday,0
20221125,2022-11-25,2022,11,November,4,25,Friday,0
20221126,2022-11-26,2022,11,November,4,26,Saturday,1
20221128,2022-11-28,2022,11,November,4,28,Monday,0
20221130,2022-11-30,2022,11,November,4,30,Wednesday,0
20221203,2022-12-03,2022,12,December,4,3,Saturday,1
20221205,2022-12-05,2022,12,December,4,5,Monday,0
20221208,2022-12-08,2022,12,December,4,8,Thursday,0
20221209,2022-12-09,2022,12,December,4,9,Friday,0
20221210,2022-12-10,2022,12,December,4,10,Saturday,1
20221211,2022-12-11,2022,12,December,4,11,Sunday,1
20221212,2022-12-12,2022,12,December,4,12,Monday,0
20221215,2022-12-15,2022,12,December,4,15,Thursday,0
20221216,2022-12-16,2022,12,December,4,16,Friday,0
20221217,2022-12-17,2022,12,December,4,17,Saturday,1
20221219,2022-12-19,2022,12,December,4,19,Monday,0
20221220,2022-12-20,2022,12,December,4,20,Tuesday,0
20221221,2022-12-21,2022,12,December,4,21,Wednesday,0
20221222,2022-12-22,2022,12,December,4,22,Thursday,0
20221223,2022-12-23,2022,12,December,4,23,Friday,0
20221224,2022-12-24,2022,12,December,4,24,Saturday,1
20221225,2022-12-25,2022,12,December,4,25,Sunday,1
20221227,2022-12-27,2022,12,December,4,27,Tuesday,0
20221230,2022-12-30,2022,12,December,4,30,Friday,0
20221231,2022-12-31,2022,12,December,4,31,Saturday,1
20230101,2023-01-01,2023,1,January,1,1,Sunday,1
20230105,2023-01-05,2023,1,January,1,5,Thursday,0
20230107,2023-01-07,2023,1,January,1,7,Saturday,1
20230108,2023-01-08,2023,1,January,1,8,Sunday,1
20230109,2023-01-09,2023,1,January,1,9,Monday,0
20230112,2023-01-12,2023,1,January,1,12,Thursday,0
20230114,2023-01-14,2023,1,January,1,14,Saturday,1
20230118,2023-01-18,2023,1,January,1,18,Wednesday,0
20230119,2023-01-19,2023,1,January,1,19,Thursday,0
20230120,2023-01-20,2023,1,January,1,20,Friday,0
20230122,2023-01-22,2023,1,January,1,22,Sunday,1
20230123,2023-01-23,2023,1,January,1,23,Monday,0
20230124,2023-01-24,2023,1,January,1,24,Tuesday,0
20230126,2023-01-26,2023,1,January,1,26,Thursday,0
20230127,2023-01-27,2023,1,January,1,27,Friday,0
20230128,2023-01-28,2023,1,January,1,28,Saturday,1
20230129,2023-01-29,2023,1,January,1,29,Sunday,1
20230130,2023-01-30,2023,1,January,1,30,Monday,0
20230202,2023-02-02,2023,2,February,1,2,Thursday,0
20230203,2023-02-03,2023,2,February,1,3,Friday,0
20230204,2023-02-04,2023,2,February,1,4,Saturday,1
20230206,2023-02-06,2023,2,February,1,6,Monday,0
20230207,2023-02-07,2023,2,February,1,7,Tuesday,0
20230208,2023-02-08,2023,2,February,1,8,Wednesday,0
20230209,2023-02-09,2023,2,February,1,9,Thursday,0
20230210,2023-02-10,2023,2,February,1,10,Friday,0
20230212,2023-02-12,2023,2,February,1,12,Sunday,1
20230213,2023-02-13,2023,2,February,1,13,Monday,0
20230214,2023-02-14,2023,2,February,1,14,Tuesday,0
20230215,2023-02-15,2023,2,February,1,15,Wednesday,0
20230217,2023-02-17,2023,2,February,1,17,Friday,0
20230218,2023-02-18,2023,2,February,1,18,Saturday,1
20230220,2023-02-20,2023,2,February,1,20,Monday,0
20230223,2023-02-23,2023,2,February,1,23,Thursday,0
20230224,2023-02-24,2023,2,February,1,24,Friday,0
20230225,2023-02-25,2023,2,February,1,25,Saturday,1
20230226,2023-02-26,2023,2,February,1,26,Sunday,1
20230227,2023-02-27,2023,2,February,1,27,Monday,0
20230228,2023-02-28,2023,2,February,1,28,Tuesday,0
20230301,2023-03-01,2023,3,March,1,1,Wednesday,0
20230302,2023-03-02,2023,3,March,1,2,Thursday,0
20230303,2023-03-03,2023,3,March,1,3,Friday,0
20230304,2023-03-04,2023,3,March,1,4,Saturday,1
20230305,2023-03-05,2023,3,March,1,5,Sunday,1
20230307,2023-03-07,2023,3,March,1,7,Tuesday,0
20230308,2023-03-08,2023,3,March,1,8,Wednesday,0
20230309,2023-03-09,2023,3,March,1,9,Thursday,0
20230312,2023-03-12,2023,3,March,1,12,Sunday,1
20230313,2023-03-13,2023,3,March,1,13,Monday,0
20230314,2023-03-14,2023,3,March,1,14,Tuesday,0
20230315,2023-03-15,2023,3,March,1,15,Wednesday,0
20230316,2023-03-16,2023,3,March,1,16,Thursday,0
20230317,2023-03-17,2023,3,March,1,17,Friday,0
20230319,2023-03-19,2023,3,March,1,19,Sunday,1
20230321,2023-03-21,2023,3,March,1,21,Tuesday,0
20230323,2023-03-23,2023,3,March,1,23,Thursday,0
20230326,2023-03-26,2023,3,March,1,26,Sunday,1
20230329,2023-03-29,2023,3,March,1,29,Wednesday,0
20230330,2023-03-30,2023,3,March,1,30,Thursday,0
20230331,2023-03-31,2023,3,March,1,31,Friday,0
20230401,2023-04-01,2023,4,April,2,1,Saturday,1
20230402,2023-04-02,2023,4,April,2,2,Sunday,1
20230403,2023-04-03,2023,4,April,2,3,Monday,0
20230404,2023-04-04,2023,4,April,2,4,Tuesday,0
20230406,2023-04-06,2023,4,April,2,6,Thursday,0
20230407,2023-04-07,2023,4,April,2,7,Friday,0
20230409,2023-04-09,2023,4,April,2,9,Sunday,1
20230410,2023-04-10,2023,4,April,2,10,Monday,0
20230411,2023-04-11,2023,4,April,2,11,Tuesday,0
20230413,2023-04-13,2023,4,April,2,13,Thursday,0
20230415,2023-04-15,2023,4,April,2,15,Saturday,1
20230416,2023-04-16,2023,4,April,2,16,Sunday,1
20230419,2023-04-19,2023,4,April,2,19,Wednesday,0
20230421,2023-04-21,2023,4,April,2,21,Friday,0
20230422,2023-04-22,2023,4,April,2,22,Saturday,1
