id_venta,id_tiempo,id_cliente,id_vehiculo,id_vendedor,id_sucursal,id_tipo_pago,cantidad,precio_venta,costo_vehiculo,descuento,financiado,margen_ganancia
300.0,,520,329,73.0,26,7.0,1.0,95158.0,200000.0,28.0,0,-104842.0
301.0,,414,333,56.0,4,14.0,1.0,111977.0,200000.0,24.0,1,-88023.0
302.0,,16,140,8.0,20,2.0,1.0,81917.0,200000.0,26.0,1,-118083.0
303.0,,756,483,50.0,26,18.0,1.0,97805.0,200000.0,8.0,1,-102195.0
304.0,20241105,367,254,76.0,18,4.0,1.0,112539.0,200000.0,12.0,1,-87461.0
305.0,,475,352,44.0,18,15.0,1.0,48228.0,200000.0,20.0,0,-151772.0
306.0,,374,395,31.0,18,11.0,1.0,30168.0,200000.0,30.0,1,-169832.0
307.0,,520,245,60.0,25,16.0,1.0,74866.0,200000.0,18.0,1,-125134.0
308.0,,698,278,79.0,13,13.0,1.0,102803.0,200000.0,23.0,1,-97197.0
309.0,,415,312,50.0,21,1.0,1.0,28363.0,200000.0,9.0,0,-171637.0
310.0,20231128,116,104,80.0,15,12.0,1.0,80869.0,200000.0,24.0,1,-119131.0
311.0,20200831,776,71,65.0,27,2.0,1.0,118411.0,200000.0,10.0,1,-81589.0
312.0,,243,367,66.0,24,4.0,1.0,44622.0,200000.0,25.0,1,-155378.0
313.0,,640,165,66.0,11,4.0,1.0,29285.0,200000.0,27.0,0,-170715.0
314.0,,30,126,21.0,21,20.0,1.0,119999.0,200000.0,18.0,0,-80001.0
315.0,,192,89,24.0,7,13.0,1.0,114600.0,200000.0,8.0,0,-85400.0
316.0,,24,496,18.0,30,6.0,1.0,115018.0,200000.0,12.0,1,-84982.0
317.0,20240717,255,72,45.0,1,20.0,1.0,41883.0,200000.0,29.0,0,-158117.0
318.0,,283,254,37.0,14,8.0,1.0,27933.0,200000.0,21.0,1,-172067.0
319.0,,509,14,67.0,17,2.0,1.0,80549.0,200000.0,23.0,0,-119451.0
320.0,,82,288,75.0,14,14.0,1.0,76593.0,200000.0,1.0,1,-123407.0
321.0,20231104,458,89,26.0,17,14.0,1.0,104443.0,200000.0,17.0,0,-95557.0
322.0,20220707,239,211,77.0,22,17.0,1.0,73414.0,200000.0,14.0,1,-126586.0
323.0,20201104,267,425,22.0,17,2.0,1.0,45687.0,200000.0,21.0,0,-154313.0
324.0,20211123,116,145,57.0,17,14.0,1.0,84383.0,200000.0,29.0,0,-115617.0
325.0,,273,58,24.0,24,6.0,1.0,87273.0,200000.0,24.0,1,-112727.0
326.0,,714,237,34.0,20,18.0,1.0,67788.0,200000.0,18.0,0,-132212.0
327.0,,349,306,48.0,17,10.0,1.0,38108.0,200000.0,18.0,1,-161892.0
328.0,20200420,759,494,24.0,26,1.0,1.0,58828.0,200000.0,19.0,1,-141172.0
329.0,20220702,439,31,57.0,6,3.0,1.0,35372.0,200000.0,8.0,1,-164628.0
330.0,,771,240,80.0,25,16.0,1.0,62416.0,200000.0,9.0,1,-137584.0
331.0,20231004,732,118,23.0,17,18.0,1.0,62565.0,200000.0,1.0,0,-137435.0
332.0,20210221,247,360,33.0,28,8.0,1.0,36736.0,200000.0,14.0,0,-163264.0
333.0,,581,466,50.0,27,19.0,1.0,35959.0,200000.0,10.0,0,-164041.0
334.0,,693,343,1.0,23,20.0,1.0,36343.0,200000.0,19.0,1,-163657.0
335.0,,164,194,49.0,17,12.0,1.0,107714.0,200000.0,4.0,0,-92286.0
336.0,,500,416,65.0,27,2.0,1.0,88714.0,200000.0,0.0,1,-111286.0
337.0,,286,38,74.0,21,14.0,1.0,98722.0,200000.0,21.0,1,-101278.0
338.0,20200618,441,440,26.0,26,5.0,1.0,106842.0,200000.0,1.0,1,-93158.0
339.0,,449,163,7.0,2,6.0,1.0,68777.0,200000.0,12.0,0,-131223.0
340.0,,749,190,73.0,5,11.0,1.0,112406.0,200000.0,22.0,0,-87594.0
341.0,,33,396,37.0,14,20.0,1.0,53116.0,200000.0,20.0,0,-146884.0
342.0,,151,399,1.0,23,1.0,1.0,101159.0,200000.0,0.0,0,-98841.0
343.0,,643,125,59.0,20,3.0,1.0,42836.0,200000.0,27.0,1,-157164.0
344.0,,9,408,14.0,12,19.0,1.0,114967.0,200000.0,2.0,0,-85033.0
345.0,20210724,243,387,12.0,22,3.0,1.0,42730.0,200000.0,23.0,0,-157270.0
346.0,20200715,131,214,46.0,30,20.0,1.0,55252.0,200000.0,2.0,1,-144748.0
347.0,,597,214,8.0,17,13.0,1.0,99754.0,200000.0,1.0,1,-100246.0
348.0,20230220,9,436,49.0,10,15.0,1.0,119942.0,200000.0,23.0,1,-80058.0
349.0,,707,483,9.0,13,19.0,1.0,76514.0,200000.0,0.0,1,-123486.0
350.0,20210407,331,342,53.0,7,16.0,1.0,65494.0,200000.0,0.0,0,-134506.0
351.0,,326,228,8.0,15,12.0,1.0,50556.0,200000.0,29.0,1,-149444.0
352.0,20201104,317,79,28.0,24,20.0,1.0,41753.0,200000.0,19.0,1,-158247.0
353.0,,363,51,56.0,18,7.0,1.0,113836.0,200000.0,24.0,1,-86164.0
354.0,,650,336,31.0,22,1.0,1.0,77011.0,200000.0,20.0,1,-122989.0
355.0,,673,292,1.0,12,4.0,1.0,90097.0,200000.0,2.0,0,-109903.0
356.0,,636,494,78.0,23,11.0,1.0,116525.0,200000.0,21.0,0,-83475.0
357.0,,388,454,41.0,1,15.0,1.0,29328.0,200000.0,18.0,1,-170672.0
358.0,20230520,608,473,79.0,23,9.0,1.0,65290.0,200000.0,22.0,1,-134710.0
359.0,20210910,150,390,5.0,16,20.0,1.0,69129.0,200000.0,12.0,1,-130871.0
360.0,,752,133,21.0,10,1.0,1.0,51830.0,200000.0,13.0,0,-148170.0
361.0,,554,431,24.0,9,20.0,1.0,104888.0,200000.0,4.0,1,-95112.0
362.0,20240107,236,384,31.0,18,19.0,1.0,101247.0,200000.0,17.0,0,-98753.0
363.0,,300,185,41.0,28,17.0,1.0,91294.0,200000.0,17.0,1,-108706.0
364.0,,134,181,64.0,4,5.0,1.0,89748.0,200000.0,0.0,1,-110252.0
365.0,,197,192,24.0,15,15.0,1.0,114374.0,200000.0,13.0,1,-85626.0
366.0,,358,369,4.0,22,2.0,1.0,68938.0,200000.0,17.0,1,-131062.0
367.0,,79,345,37.0,17,4.0,1.0,66114.0,200000.0,4.0,1,-133886.0
368.0,,292,354,3.0,29,13.0,1.0,53749.0,200000.0,17.0,1,-146251.0
369.0,,564,285,23.0,11,7.0,1.0,91277.0,200000.0,3.0,0,-108723.0
370.0,,358,240,39.0,19,13.0,1.0,79919.0,200000.0,26.0,1,-120081.0
371.0,20220725,332,322,72.0,20,19.0,1.0,100247.0,200000.0,17.0,0,-99753.0
372.0,,212,72,14.0,27,16.0,1.0,95076.0,200000.0,21.0,0,-104924.0
373.0,,243,225,27.0,29,2.0,1.0,79322.0,200000.0,8.0,0,-120678.0
374.0,,169,478,29.0,10,5.0,1.0,95934.0,200000.0,10.0,0,-104066.0
375.0,,70,178,7.0,2,7.0,1.0,33724.0,200000.0,15.0,0,-166276.0
376.0,,115,36,46.0,29,11.0,1.0,95116.0,200000.0,13.0,0,-104884.0
377.0,,525,417,4.0,20,11.0,1.0,31902.0,200000.0,18.0,0,-168098.0
378.0,,400,27,43.0,29,17.0,1.0,84225.0,200000.0,6.0,1,-115775.0
379.0,,550,162,41.0,18,1.0,1.0,91137.0,200000.0,7.0,0,-108863.0
380.0,20240623,358,408,32.0,24,3.0,1.0,91801.0,200000.0,10.0,1,-108199.0
381.0,,246,393,5.0,9,14.0,1.0,58408.0,200000.0,27.0,1,-141592.0
382.0,,214,441,43.0,25,18.0,1.0,66930.0,200000.0,28.0,1,-133070.0
383.0,20241101,208,319,34.0,12,15.0,1.0,42464.0,200000.0,23.0,0,-157536.0
384.0,,103,444,23.0,10,4.0,1.0,49316.0,200000.0,9.0,1,-150684.0
385.0,,33,409,12.0,21,16.0,1.0,29536.0,200000.0,15.0,1,-170464.0
386.0,,114,93,79.0,26,14.0,1.0,83468.0,200000.0,7.0,0,-116532.0
387.0,,599,220,57.0,9,14.0,1.0,84793.0,200000.0,27.0,0,-115207.0
388.0,20240303,403,103,49.0,1,1.0,1.0,32990.0,200000.0,18.0,1,-167010.0
389.0,,394,444,29.0,27,3.0,1.0,103213.0,200000.0,2.0,1,-96787.0
390.0,,154,367,29.0,23,17.0,1.0,37006.0,200000.0,28.0,1,-162994.0
391.0,20210511,653,10,7.0,9,7.0,1.0,32258.0,200000.0,2.0,1,-167742.0
392.0,20230217,671,154,20.0,24,11.0,1.0,119264.0,200000.0,13.0,1,-80736.0
393.0,,522,340,39.0,10,18.0,1.0,91880.0,200000.0,9.0,1,-108120.0
394.0,20240730,168,116,34.0,18,10.0,1.0,80020.0,200000.0,5.0,0,-119980.0
395.0,,626,414,72.0,16,20.0,1.0,115421.0,200000.0,4.0,0,-84579.0
396.0,20230101,374,485,33.0,22,18.0,1.0,51581.0,200000.0,1.0,1,-148419.0
397.0,,361,434,47.0,20,1.0,1.0,82269.0,200000.0,26.0,0,-117731.0
398.0,,635,52,40.0,28,9.0,1.0,112522.0,200000.0,8.0,1,-87478.0
399.0,,484,328,60.0,25,15.0,1.0,82033.0,200000.0,6.0,1,-117967.0
400.0,20211123,234,458,19.0,1,12.0,1.0,42839.0,200000.0,12.0,1,-157161.0
401.0,20211206,688,490,77.0,15,8.0,1.0,78935.0,200000.0,18.0,1,-121065.0
402.0,,467,279,2.0,6,1.0,1.0,74125.0,200000.0,30.0,1,-125875.0
403.0,20240328,462,144,29.0,8,18.0,1.0,81784.0,200000.0,28.0,0,-118216.0
404.0,,185,156,64.0,14,19.0,1.0,96582.0,200000.0,0.0,0,-103418.0
405.0,,244,453,38.0,7,8.0,1.0,106760.0,200000.0,0.0,1,-93240.0
406.0,,321,93,20.0,14,15.0,1.0,41791.0,200000.0,28.0,0,-158209.0
407.0,20240216,196,303,70.0,18,14.0,1.0,90761.0,200000.0,17.0,1,-109239.0
408.0,,363,404,11.0,30,13.0,1.0,64995.0,200000.0,3.0,0,-135005.0
409.0,,93,27,11.0,8,3.0,1.0,119001.0,200000.0,5.0,0,-80999.0
410.0,20201008,473,103,37.0,4,4.0,1.0,78787.0,200000.0,11.0,1,-121213.0
411.0,20220527,433,290,22.0,9,19.0,1.0,65324.0,200000.0,12.0,0,-134676.0
412.0,,429,201,63.0,9,15.0,1.0,35178.0,200000.0,16.0,0,-164822.0
413.0,,425,57,5.0,8,7.0,1.0,63018.0,200000.0,13.0,0,-136982.0
414.0,,562,385,39.0,24,18.0,1.0,28154.0,200000.0,17.0,0,-171846.0
415.0,20230101,782,394,4.0,13,11.0,1.0,47494.0,200000.0,28.0,0,-152506.0
416.0,,66,258,33.0,28,16.0,1.0,101008.0,200000.0,14.0,0,-98992.0
417.0,,531,95,52.0,28,2.0,1.0,75446.0,200000.0,7.0,0,-124554.0
418.0,20200929,658,5,38.0,21,9.0,1.0,74377.0,200000.0,11.0,1,-125623.0
419.0,20230523,696,238,18.0,10,1.0,1.0,101215.0,200000.0,13.0,1,-98785.0
420.0,,387,89,20.0,24,13.0,1.0,94190.0,200000.0,1.0,0,-105810.0
421.0,,35,6,63.0,27,18.0,1.0,69149.0,200000.0,19.0,0,-130851.0
422.0,,486,494,64.0,16,11.0,1.0,89250.0,200000.0,5.0,1,-110750.0
423.0,20211221,216,34,76.0,23,17.0,1.0,88349.0,200000.0,26.0,0,-111651.0
424.0,20231102,686,128,48.0,25,18.0,1.0,46013.0,200000.0,23.0,0,-153987.0
425.0,,209,497,13.0,7,6.0,1.0,37042.0,200000.0,5.0,0,-162958.0
426.0,20201009,151,294,1.0,8,16.0,1.0,48567.0,200000.0,9.0,0,-151433.0
427.0,20220120,403,85,73.0,23,2.0,1.0,45719.0,200000.0,26.0,1,-154281.0
428.0,,264,323,64.0,26,5.0,1.0,103265.0,200000.0,25.0,1,-96735.0
429.0,,17,293,8.0,10,11.0,1.0,67781.0,200000.0,29.0,1,-132219.0
430.0,20231114,595,411,28.0,12,19.0,1.0,104098.0,200000.0,25.0,0,-95902.0
431.0,,386,1,76.0,10,9.0,1.0,52842.0,200000.0,10.0,0,-147158.0
432.0,,207,213,49.0,18,2.0,1.0,52175.0,200000.0,4.0,0,-147825.0
433.0,,485,230,33.0,23,7.0,1.0,95999.0,200000.0,0.0,0,-104001.0
434.0,,391,358,9.0,13,2.0,1.0,69696.0,200000.0,16.0,0,-130304.0
435.0,,715,348,19.0,27,17.0,1.0,31644.0,200000.0,11.0,0,-168356.0
436.0,,506,132,3.0,17,8.0,1.0,51422.0,200000.0,23.0,1,-148578.0
437.0,20200327,63,445,68.0,12,10.0,1.0,52491.0,200000.0,12.0,0,-147509.0
438.0,,599,9,47.0,10,7.0,1.0,86756.0,200000.0,29.0,1,-113244.0
439.0,,109,94,49.0,17,5.0,1.0,95894.0,200000.0,26.0,1,-104106.0
440.0,20210911,234,161,64.0,12,18.0,1.0,33691.0,200000.0,20.0,1,-166309.0
441.0,20210325,702,277,7.0,23,8.0,1.0,75859.0,200000.0,4.0,0,-124141.0
442.0,,48,169,78.0,3,7.0,1.0,109372.0,200000.0,11.0,1,-90628.0
443.0,,771,322,3.0,27,4.0,1.0,55395.0,200000.0,15.0,0,-144605.0
444.0,,679,131,23.0,28,20.0,1.0,75371.0,200000.0,29.0,1,-124629.0
445.0,20220715,579,148,72.0,19,1.0,1.0,109647.0,200000.0,13.0,0,-90353.0
446.0,,137,168,39.0,8,18.0,1.0,52694.0,200000.0,12.0,0,-147306.0
447.0,,365,131,36.0,8,4.0,1.0,56614.0,200000.0,6.0,0,-143386.0
448.0,,297,48,6.0,3,18.0,1.0,96893.0,200000.0,14.0,1,-103107.0
449.0,20220519,382,404,3.0,24,5.0,1.0,66911.0,200000.0,16.0,1,-133089.0
450.0,,387,60,39.0,10,9.0,1.0,53387.0,200000.0,16.0,0,-146613.0
451.0,,641,190,48.0,8,8.0,1.0,73427.0,200000.0,12.0,0,-126573.0
452.0,20210429,766,147,73.0,13,8.0,1.0,38273.0,200000.0,2.0,0,-161727.0
453.0,,214,68,50.0,9,19.0,1.0,109206.0,200000.0,14.0,0,-90794.0
454.0,,186,206,27.0,7,3.0,1.0,60638.0,200000.0,22.0,1,-139362.0
455.0,,593,63,8.0,11,3.0,1.0,52463.0,200000.0,29.0,1,-147537.0
456.0,,597,312,11.0,20,10.0,1.0,49578.0,200000.0,12.0,0,-150422.0
457.0,20231206,53,239,48.0,20,7.0,1.0,99738.0,200000.0,30.0,1,-100262.0
458.0,20220824,467,134,18.0,2,5.0,1.0,103578.0,200000.0,3.0,1,-96422.0
459.0,,367,272,31.0,2,8.0,1.0,97944.0,200000.0,3.0,0,-102056.0
460.0,,295,342,48.0,18,20.0,1.0,68507.0,200000.0,23.0,1,-131493.0
461.0,20210909,16,461,79.0,13,18.0,1.0,119750.0,200000.0,5.0,1,-80250.0
462.0,,281,391,50.0,21,20.0,1.0,67225.0,200000.0,12.0,0,-132775.0
463.0,,310,24,74.0,22,1.0,1.0,37480.0,200000.0,15.0,1,-162520.0
464.0,,386,401,46.0,26,14.0,1.0,26684.0,200000.0,15.0,1,-173316.0
465.0,,568,105,37.0,3,7.0,1.0,45357.0,200000.0,27.0,1,-154643.0
466.0,,250,51,19.0,15,13.0,1.0,81502.0,200000.0,29.0,0,-118498.0
467.0,,164,440,79.0,20,10.0,1.0,48504.0,200000.0,2.0,0,-151496.0
468.0,,294,99,29.0,1,1.0,1.0,83362.0,200000.0,4.0,1,-116638.0
469.0,20240816,210,449,12.0,5,4.0,1.0,49614.0,200000.0,28.0,1,-150386.0
470.0,20220705,537,331,67.0,21,2.0,1.0,106849.0,200000.0,1.0,0,-93151.0
471.0,,435,275,32.0,23,4.0,1.0,82636.0,200000.0,5.0,1,-117364.0
472.0,20220824,436,364,1.0,26,18.0,1.0,25579.0,200000.0,20.0,0,-174421.0
473.0,,144,455,49.0,19,20.0,1.0,113847.0,200000.0,14.0,1,-86153.0
474.0,,156,245,51.0,2,9.0,1.0,68090.0,200000.0,17.0,0,-131910.0
475.0,,367,487,22.0,18,1.0,1.0,76491.0,200000.0,23.0,1,-123509.0
476.0,,287,421,43.0,2,8.0,1.0,94690.0,200000.0,19.0,0,-105310.0
477.0,,547,346,16.0,5,13.0,1.0,63039.0,200000.0,11.0,0,-136961.0
478.0,,674,354,69.0,6,20.0,1.0,67580.0,200000.0,3.0,0,-132420.0
479.0,,571,180,78.0,28,12.0,1.0,32350.0,200000.0,14.0,0,-167650.0
480.0,,127,421,55.0,26,11.0,1.0,42839.0,200000.0,23.0,1,-157161.0
481.0,,418,448,64.0,18,16.0,1.0,110840.0,200000.0,0.0,0,-89160.0
482.0,20230927,790,85,41.0,8,14.0,1.0,83567.0,200000.0,17.0,0,-116433.0
483.0,20221218,352,141,68.0,26,9.0,1.0,49009.0,200000.0,11.0,0,-150991.0
484.0,,97,129,13.0,24,6.0,1.0,80466.0,200000.0,25.0,1,-119534.0
485.0,,634,118,78.0,5,8.0,1.0,110224.0,200000.0,25.0,0,-89776.0
486.0,,767,300,11.0,4,13.0,1.0,91746.0,200000.0,3.0,0,-108254.0
487.0,20231103,579,18,2.0,2,8.0,1.0,76983.0,200000.0,20.0,1,-123017.0
488.0,20230428,177,40,49.0,22,1.0,1.0,99100.0,200000.0,15.0,1,-100900.0
489.0,,468,330,24.0,11,17.0,1.0,70104.0,200000.0,25.0,1,-129896.0
490.0,,795,201,14.0,14,14.0,1.0,84910.0,200000.0,17.0,0,-115090.0
491.0,,222,30,70.0,5,4.0,1.0,114861.0,200000.0,6.0,1,-85139.0
492.0,20220707,591,482,60.0,27,10.0,1.0,51229.0,200000.0,13.0,0,-148771.0
493.0,,402,297,44.0,17,9.0,1.0,73702.0,200000.0,26.0,0,-126298.0
494.0,20230509,449,203,7.0,4,19.0,1.0,55638.0,200000.0,24.0,1,-144362.0
495.0,,576,116,8.0,23,4.0,1.0,37328.0,200000.0,28.0,1,-162672.0
496.0,,8,34,10.0,30,2.0,1.0,91659.0,200000.0,23.0,1,-108341.0
497.0,,584,97,79.0,4,6.0,1.0,73618.0,200000.0,5.0,1,-126382.0
498.0,,168,411,67.0,10,15.0,1.0,61014.0,200000.0,0.0,0,-138986.0
499.0,20240519,637,197,42.0,17,10.0,1.0,100429.0,200000.0,30.0,0,-99571.0
500.0,20240114,74,155,66.0,22,18.0,1.0,31785.0,200000.0,27.0,0,-168215.0
501.0,20220707,151,400,12.0,8,15.0,1.0,50713.0,200000.0,9.0,0,-149287.0
502.0,20211227,522,404,3.0,10,11.0,1.0,87301.0,200000.0,6.0,0,-112699.0
503.0,,585,67,32.0,24,19.0,1.0,99792.0,200000.0,24.0,0,-100208.0
504.0,,284,191,24.0,6,18.0,1.0,119152.0,200000.0,15.0,0,-80848.0
505.0,20220120,34,460,13.0,30,7.0,1.0,65644.0,200000.0,4.0,0,-134356.0
506.0,20241108,654,92,69.0,25,10.0,1.0,118910.0,200000.0,19.0,1,-81090.0
507.0,,782,165,53.0,22,8.0,1.0,36527.0,200000.0,13.0,1,-163473.0
508.0,,350,69,73.0,13,1.0,1.0,108628.0,200000.0,25.0,0,-91372.0
509.0,,505,481,52.0,17,1.0,1.0,113721.0,200000.0,29.0,1,-86279.0
510.0,,43,227,12.0,5,3.0,1.0,109823.0,200000.0,18.0,0,-90177.0
511.0,,534,210,68.0,9,6.0,1.0,97953.0,200000.0,5.0,1,-102047.0
512.0,,540,113,62.0,8,16.0,1.0,35400.0,200000.0,5.0,0,-164600.0
513.0,20230324,439,226,5.0,2,17.0,1.0,49076.0,200000.0,29.0,1,-150924.0
514.0,20200408,447,178,52.0,20,20.0,1.0,30361.0,200000.0,29.0,1,-169639.0
515.0,,756,137,9.0,19,20.0,1.0,116352.0,200000.0,8.0,1,-83648.0
516.0,,530,337,45.0,13,9.0,1.0,88815.0,200000.0,3.0,0,-111185.0
517.0,20220417,711,318,47.0,16,4.0,1.0,70090.0,200000.0,29.0,1,-129910.0
518.0,20220223,608,393,6.0,15,20.0,1.0,35201.0,200000.0,1.0,1,-164799.0
519.0,,681,44,22.0,2,19.0,1.0,49846.0,200000.0,29.0,0,-150154.0
520.0,20230414,690,260,49.0,9,20.0,1.0,34903.0,200000.0,25.0,0,-165097.0
521.0,,186,111,34.0,5,18.0,1.0,112917.0,200000.0,3.0,1,-87083.0
522.0,,48,337,55.0,11,20.0,1.0,110765.0,200000.0,22.0,0,-89235.0
523.0,,723,327,66.0,14,8.0,1.0,39821.0,200000.0,24.0,1,-160179.0
524.0,,246,263,4.0,30,13.0,1.0,89589.0,200000.0,9.0,1,-110411.0
525.0,,119,91,36.0,25,3.0,1.0,40245.0,200000.0,6.0,1,-159755.0
526.0,20220215,594,260,54.0,9,3.0,1.0,91515.0,200000.0,29.0,1,-108485.0
527.0,,611,64,21.0,30,13.0,1.0,110610.0,200000.0,29.0,1,-89390.0
528.0,20201020,725,454,22.0,25,5.0,1.0,107804.0,200000.0,14.0,1,-92196.0
529.0,20240801,558,277,47.0,26,1.0,1.0,57977.0,200000.0,9.0,1,-142023.0
530.0,20220705,184,71,22.0,24,2.0,1.0,110227.0,200000.0,7.0,1,-89773.0
531.0,,14,236,74.0,20,5.0,1.0,28631.0,200000.0,11.0,0,-171369.0
532.0,,518,494,70.0,12,15.0,1.0,42076.0,200000.0,30.0,0,-157924.0
533.0,,305,413,7.0,19,6.0,1.0,86721.0,200000.0,15.0,1,-113279.0
534.0,20220707,423,492,79.0,26,20.0,1.0,105003.0,200000.0,17.0,0,-94997.0
535.0,,173,432,37.0,11,14.0,1.0,117492.0,200000.0,23.0,1,-82508.0
536.0,20240103,602,323,73.0,25,3.0,1.0,63419.0,200000.0,7.0,0,-136581.0
537.0,20231118,56,19,79.0,10,14.0,1.0,115254.0,200000.0,30.0,1,-84746.0
538.0,,124,257,5.0,30,20.0,1.0,28142.0,200000.0,27.0,0,-171858.0
539.0,20220705,673,205,71.0,5,15.0,1.0,87805.0,200000.0,11.0,1,-112195.0
540.0,,533,252,7.0,10,14.0,1.0,52161.0,200000.0,16.0,0,-147839.0
541.0,,102,13,66.0,13,8.0,1.0,90008.0,200000.0,25.0,1,-109992.0
542.0,,19,29,24.0,24,17.0,1.0,75101.0,200000.0,3.0,1,-124899.0
543.0,,594,82,6.0,15,9.0,1.0,55763.0,200000.0,12.0,0,-144237.0
544.0,,514,48,15.0,23,19.0,1.0,116410.0,200000.0,16.0,1,-83590.0
545.0,,71,315,39.0,10,18.0,1.0,105592.0,200000.0,14.0,0,-94408.0
546.0,,417,303,10.0,2,2.0,1.0,28323.0,200000.0,19.0,0,-171677.0
547.0,20240113,631,56,50.0,20,8.0,1.0,65778.0,200000.0,19.0,0,-134222.0
548.0,20240816,280,491,13.0,1,5.0,1.0,81416.0,200000.0,28.0,1,-118584.0
549.0,,310,203,1.0,20,14.0,1.0,28126.0,200000.0,23.0,0,-171874.0
550.0,,143,253,18.0,5,16.0,1.0,43153.0,200000.0,12.0,0,-156847.0
551.0,,707,176,80.0,15,9.0,1.0,56509.0,200000.0,8.0,1,-143491.0
552.0,,77,313,23.0,15,6.0,1.0,55851.0,200000.0,2.0,1,-144149.0
553.0,,585,364,21.0,6,5.0,1.0,38554.0,200000.0,30.0,1,-161446.0
554.0,20240206,176,230,42.0,20,12.0,1.0,89232.0,200000.0,21.0,1,-110768.0
555.0,,132,223,50.0,4,1.0,1.0,53981.0,200000.0,8.0,0,-146019.0
556.0,,103,362,71.0,23,9.0,1.0,45944.0,200000.0,20.0,0,-154056.0
557.0,20210326,611,228,40.0,4,20.0,1.0,86720.0,200000.0,22.0,0,-113280.0
558.0,20210204,110,293,49.0,7,19.0,1.0,51883.0,200000.0,2.0,1,-148117.0
559.0,,749,263,1.0,8,9.0,1.0,116314.0,200000.0,27.0,1,-83686.0
560.0,,762,321,71.0,30,2.0,1.0,54224.0,200000.0,21.0,0,-145776.0
561.0,20230501,324,115,80.0,11,16.0,1.0,56181.0,200000.0,4.0,0,-143819.0
562.0,20230822,377,128,22.0,15,14.0,1.0,28888.0,200000.0,11.0,1,-171112.0
563.0,,595,267,57.0,6,1.0,1.0,114869.0,200000.0,20.0,0,-85131.0
564.0,20230220,447,82,7.0,24,18.0,1.0,83257.0,200000.0,28.0,1,-116743.0
565.0,,432,237,41.0,1,20.0,1.0,82870.0,200000.0,28.0,1,-117130.0
566.0,20210502,525,430,34.0,17,3.0,1.0,101366.0,200000.0,2.0,1,-98634.0
567.0,,720,227,7.0,3,5.0,1.0,33830.0,200000.0,5.0,1,-166170.0
568.0,,84,197,6.0,12,13.0,1.0,39811.0,200000.0,27.0,1,-160189.0
569.0,,543,346,19.0,9,12.0,1.0,48941.0,200000.0,30.0,1,-151059.0
570.0,,611,178,71.0,27,9.0,1.0,46491.0,200000.0,21.0,1,-153509.0
571.0,20230604,739,233,31.0,29,14.0,1.0,58814.0,200000.0,18.0,0,-141186.0
572.0,,258,68,49.0,1,6.0,1.0,92955.0,200000.0,1.0,0,-107045.0
573.0,,292,25,42.0,13,6.0,1.0,77604.0,200000.0,5.0,0,-122396.0
574.0,,400,376,50.0,26,1.0,1.0,41616.0,200000.0,4.0,1,-158384.0
575.0,,82,170,45.0,22,11.0,1.0,108365.0,200000.0,23.0,0,-91635.0
576.0,,470,143,70.0,28,8.0,1.0,106736.0,200000.0,21.0,1,-93264.0
577.0,,33,218,36.0,27,11.0,1.0,72969.0,200000.0,16.0,0,-127031.0
578.0,,627,68,79.0,21,7.0,1.0,76689.0,200000.0,9.0,1,-123311.0
579.0,20210801,208,330,73.0,16,5.0,1.0,71344.0,200000.0,8.0,0,-128656.0
580.0,,209,60,72.0,3,19.0,1.0,30168.0,200000.0,20.0,0,-169832.0
581.0,20221006,526,455,76.0,25,15.0,1.0,28004.0,200000.0,12.0,0,-171996.0
582.0,,775,205,60.0,28,16.0,1.0,57186.0,200000.0,0.0,0,-142814.0
583.0,,771,269,15.0,28,16.0,1.0,66466.0,200000.0,24.0,1,-133534.0
584.0,,34,247,23.0,9,4.0,1.0,60304.0,200000.0,2.0,1,-139696.0
585.0,,350,174,64.0,20,15.0,1.0,37152.0,200000.0,21.0,0,-162848.0
586.0,20230501,595,288,43.0,30,11.0,1.0,88833.0,200000.0,23.0,0,-111167.0
587.0,20200730,487,365,57.0,22,13.0,1.0,115027.0,200000.0,20.0,0,-84973.0
588.0,20240907,573,285,67.0,16,9.0,1.0,118188.0,200000.0,21.0,0,-81812.0
589.0,20201219,264,95,16.0,2,1.0,1.0,25620.0,200000.0,24.0,1,-174380.0
590.0,20221030,746,388,5.0,8,18.0,1.0,101027.0,200000.0,22.0,1,-98973.0
591.0,,349,68,22.0,28,2.0,1.0,41384.0,200000.0,14.0,1,-158616.0
592.0,20210301,377,67,24.0,29,1.0,1.0,43325.0,200000.0,22.0,1,-156675.0
593.0,20200715,203,113,46.0,29,6.0,1.0,27170.0,200000.0,25.0,0,-172830.0
594.0,,535,192,52.0,13,19.0,1.0,26531.0,200000.0,15.0,1,-173469.0
595.0,,541,103,28.0,16,7.0,1.0,34763.0,200000.0,23.0,0,-165237.0
596.0,,210,107,8.0,9,18.0,1.0,107588.0,200000.0,30.0,0,-92412.0
597.0,,262,227,78.0,8,8.0,1.0,60840.0,200000.0,23.0,1,-139160.0
598.0,,272,159,59.0,13,2.0,1.0,87513.0,200000.0,5.0,0,-112487.0
599.0,,728,418,4.0,26,18.0,1.0,50299.0,200000.0,17.0,0,-149701.0
600.0,,195,160,20.0,4,19.0,1.0,117011.0,200000.0,5.0,1,-82989.0
601.0,20240516,693,304,16.0,2,2.0,1.0,81573.0,200000.0,19.0,0,-118427.0
