id_vehiculo,marca,modelo,tipo,año_modelo,cilindraje,tipo_combustible,color
479,toyota,fortuner,furgon,2012,2400,Diesel,gris
480,volkswagen,gol,furgon,2012,1500,Gasolina,azul
481,honda,accord,moto,2022,2000,Gasolina,rojo
482,honda,cr v,bus,2021,1500,Gasolina,blanco
483,ford,ranger,furgon,2023,1600,Gasolina,azul
484,suzuki,swift,moto,2013,1500,Eléctrico,gris
485,mitsubishi,outlander,carro,2014,3000,Híbrido,plata
486,hyundai,santa fe,pickup,2025,3000,Gasolina,azul
487,toyota,hilux,moto,2012,1600,Híbrido,azul
488,volkswagen,amarok,furgon,2015,2000,Gas Natural,beige
489,ford,ranger,camioneta,2017,2400,Gas Natural,gris
490,nissan,frontier,bus,2017,1600,Diesel,plata
491,mitsubishi,outlander,camioneta,2019,3500,Gasolina,blanco
492,ford,explorer,camioneta,2013,1800,Gasolina,rojo
493,chevrolet,blazer,carro,2019,1500,Gas Natural,blanco
494,mitsubishi,outlander,carro,2012,1600,Diesel,gris
495,mazda,mazda6,pickup,2024,1000,Gas Natural,rojo
496,mitsubishi,l200,moto,2014,1200,Gas Natural,negro
497,kia,picanto,pickup,2012,2400,Gasolina,gris
498,volkswagen,t cross,bus,2019,1500,Híbrido,azul
499,mitsubishi,outlander,camioneta,2018,1400,Diesel,rojo
500,hyundai,santa fe,furgon,2017,1400,Gas Natural,amarillo
501,nissan,x trail,pickup,2020,4000,Eléctrico,negro
502,renault,koleos,furgon,2019,1400,Gasolina,vino
503,suzuki,jimny,camioneta,2013,4000,Híbrido,negro
504,suzuki,s cross,furgon,2014,1600,Gasolina,vino
505,hyundai,creta,camioneta,2015,1000,Eléctrico,azul
506,hyundai,santa fe,moto,2018,4000,Gasolina,negro
507,volkswagen,virtus,pickup,2018,1000,Eléctrico,blanco
508,chevrolet,s10,camioneta,2022,3000,Híbrido,vino
509,ford,ranger,furgon,2017,3500,Híbrido,plata
510,mitsubishi,eclipse cross,camioneta,2017,1600,Gasolina,negro
511,kia,picanto,moto,2023,1600,Diesel,naranja
512,kia,seltos,furgon,2013,3500,Diesel,azul
513,ford,ranger,furgon,2023,3000,Eléctrico,plata
514,renault,duster,furgon,2021,3000,Diesel,negro
515,nissan,kicks,pickup,2015,1500,Diesel,rojo
516,nissan,sentra,furgon,2013,1000,Gasolina,beige
517,honda,fit,furgon,2018,3000,Diesel,blanco
518,ford,explorer,camioneta,2013,3000,Híbrido,blanco
519,renault,stepway,carro,2012,1800,Diesel,negro
520,renault,stepway,camioneta,2013,3500,Gasolina,plata
521,mazda,cx 30,moto,2015,1400,Híbrido,negro
522,renault,stepway,carro,2021,1500,Gasolina,vino
523,hyundai,accent,bus,2018,2000,Gasolina,plata
524,honda,cr v,carro,2020,1400,Gasolina,blanco
525,mitsubishi,asx,carro,2018,2000,Gas Natural,rojo
526,nissan,x trail,bus,2024,1600,Eléctrico,marron
527,mazda,cx 30,bus,2019,3500,Diesel,plata
528,nissan,kicks,furgon,2015,1400,Diesel,blanco
529,volkswagen,amarok,bus,2019,1400,Gas Natural,beige
530,nissan,kicks,pickup,2015,3500,Diesel,azul
531,suzuki,s cross,camioneta,2013,3000,Gasolina,rojo
532,mazda,mazda6,pickup,2025,1800,Gasolina,negro
533,suzuki,jimny,moto,2018,2400,Eléctrico,negro
534,honda,hr v,pickup,2012,2000,Gasolina,azul
535,nissan,x trail,moto,2023,1400,Híbrido,gris
536,honda,civic,pickup,2024,1500,Diesel,marron
537,hyundai,i20,pickup,2012,1600,Eléctrico,amarillo
538,renault,oroch,furgon,2024,3000,Gasolina,naranja
539,hyundai,santa fe,pickup,2015,1000,Gasolina,naranja
540,chevrolet,montana,moto,2019,1000,Gas Natural,gris
541,volkswagen,amarok,bus,2013,1400,Gasolina,azul
542,chevrolet,blazer,carro,2015,1400,Gasolina,negro
543,kia,carnival,furgon,2016,4000,Gasolina,amarillo
544,chevrolet,s10,camioneta,2017,2000,Gasolina,gris
545,mitsubishi,eclipse cross,carro,2017,3500,Gas Natural,rojo
546,mazda,mazda2,camioneta,2025,1400,Gasolina,plata
547,hyundai,i20,camioneta,2015,3500,Diesel,gris
548,chevrolet,montana,carro,2020,1000,Diesel,blanco
549,hyundai,i20,camioneta,2021,3500,Gas Natural,azul
550,renault,koleos,moto,2023,2000,Diesel,rojo
551,kia,carnival,moto,2025,1500,Diesel,negro
552,toyota,land cruiser,moto,2017,1400,Diesel,beige
553,volkswagen,tiguan,camioneta,2015,2400,Diesel,negro
554,renault,logan,moto,2013,1200,Gasolina,blanco
555,honda,cr v,camioneta,2016,1200,Gasolina,plata
556,toyota,land cruiser,bus,2020,4000,Diesel,rojo
557,mazda,cx 30,bus,2023,1500,Diesel,gris
558,mazda,cx 5,bus,2012,4000,Gasolina,plata
559,ford,ranger,furgon,2022,1800,Eléctrico,beige
560,toyota,corolla,carro,2013,1600,Eléctrico,verde
561,nissan,sentra,camioneta,2025,1500,Gasolina,blanco
562,volkswagen,amarok,furgon,2014,4000,Eléctrico,negro
563,mitsubishi,asx,pickup,2023,1800,Gasolina,naranja
564,volkswagen,amarok,bus,2014,2000,Gasolina,azul
565,hyundai,i10,furgon,2025,3500,Eléctrico,rojo
566,honda,wr v,camioneta,2025,4000,Híbrido,blanco
567,suzuki,swift,moto,2015,2000,Híbrido,rojo
568,volkswagen,gol,moto,2024,1800,Diesel,plata
569,mazda,cx 5,furgon,2023,1600,Diesel,naranja
570,chevrolet,spin,furgon,2016,1000,Gas Natural,azul
571,honda,fit,camioneta,2023,3500,Gasolina,rojo
572,renault,oroch,pickup,2018,1000,Gas Natural,amarillo
573,toyota,land cruiser,moto,2021,1400,Gasolina,azul
574,nissan,pathfinder,bus,2020,1600,Gas Natural,naranja
575,hyundai,creta,pickup,2015,2000,Gas Natural,plata
576,ford,bronco,furgon,2024,2400,Gasolina,beige
577,renault,koleos,furgon,2020,1000,Gasolina,gris
578,mazda,mazda6,bus,2024,1800,Eléctrico,plata
579,toyota,rav4,carro,2023,1800,Gas Natural,azul
580,mitsubishi,eclipse cross,bus,2024,2000,Diesel,blanco
581,chevrolet,s10,furgon,2016,3000,Eléctrico,naranja
582,nissan,pathfinder,carro,2014,2000,Gasolina,naranja
583,nissan,frontier,bus,2013,1500,Gas Natural,vino
584,suzuki,vitara,moto,2016,4000,Gasolina,azul
585,toyota,fortuner,pickup,2025,4000,Híbrido,azul
586,suzuki,ignis,bus,2017,1200,Gasolina,azul
587,suzuki,vitara,carro,2015,1000,Gasolina,vino
588,renault,stepway,carro,2018,1800,Gasolina,gris
589,hyundai,accent,furgon,2022,1800,Gasolina,blanco
590,ford,escape,camioneta,2025,1400,Gasolina,negro
591,toyota,hilux,pickup,2019,3000,Diesel,blanco
592,suzuki,jimny,furgon,2020,1500,Eléctrico,blanco
593,chevrolet,tracker,camioneta,2021,2400,Diesel,rojo
594,honda,civic,moto,2022,1400,Gasolina,negro
595,toyota,yaris,furgon,2016,3000,Diesel,negro
596,toyota,yaris,camioneta,2013,4000,Diesel,marron
597,mitsubishi,outlander,carro,2020,3000,Híbrido,naranja
598,chevrolet,s10,pickup,2024,1600,Gasolina,beige
599,renault,oroch,pickup,2021,1000,Diesel,rojo
600,hyundai,accent,camioneta,2013,2400,Diesel,azul
