id_vehiculo,marca,modelo,tipo,año_modelo,cilindraje,tipo_combustible,color
478,mazda,cx 5,moto,2013,2000,Gasolina,blanco
479,volkswagen,tiguan,pickup,2024,3000,Diesel,marron
480,volkswagen,amarok,pickup,2015,1200,Diesel,plata
481,volkswagen,virtus,furgon,2023,1400,Gas Natural,rojo
482,chevrolet,tracker,moto,2013,3000,Diesel,marron
483,kia,sportage,furgon,2019,2000,Diesel,beige
484,suzuki,swift,furgon,2013,4000,Gasolina,marron
485,hyundai,creta,furgon,2012,1500,Diesel,rojo
486,toyota,yaris,pickup,2013,1800,Híbrido,verde
487,chevrolet,joy,furgon,2015,1000,Gasolina,beige
488,suzuki,ignis,moto,2014,1800,Diesel,gris
489,toyota,corolla,camioneta,2013,3500,Diesel,gris
490,honda,hr v,carro,2018,1800,Diesel,marron
491,hyundai,i10,carro,2016,1600,Híbrido,blanco
492,hyundai,i20,camioneta,2014,2400,Eléctrico,naranja
493,toyota,prado,carro,2014,1800,Gasolina,rojo
494,honda,civic,camioneta,2016,1000,Híbrido,gris
495,kia,sportage,bus,2021,3000,Gas Natural,plata
496,chevrolet,tracker,pickup,2020,4000,Gas Natural,plata
497,mazda,mazda2,pickup,2019,1000,Gas Natural,marron
498,suzuki,ignis,camioneta,2021,4000,Gas Natural,plata
499,suzuki,ignis,moto,2013,3500,Eléctrico,negro
500,ford,maverick,bus,2019,1800,Diesel,plata
501,nissan,versa,bus,2025,4000,Diesel,azul
502,chevrolet,joy,moto,2013,2400,Gasolina,blanco
503,toyota,rav4,moto,2012,1600,Gas Natural,rojo
504,renault,koleos,furgon,2018,1000,Eléctrico,rojo
505,renault,koleos,moto,2021,1400,Eléctrico,azul
506,suzuki,swift,carro,2018,1800,Diesel,rojo
507,chevrolet,blazer,pickup,2015,1400,Gasolina,beige
508,ford,explorer,moto,2022,1000,Diesel,negro
509,suzuki,ignis,pickup,2013,1800,Gas Natural,blanco
510,mitsubishi,lancer,camioneta,2025,2400,Gasolina,marron
511,renault,logan,furgon,2021,1400,Gasolina,negro
512,chevrolet,montana,bus,2013,2400,Eléctrico,naranja
513,mitsubishi,lancer,camioneta,2024,2000,Gasolina,blanco
514,volkswagen,polo,camioneta,2021,2400,Gas Natural,azul
515,mazda,bt 50,bus,2024,1200,Gasolina,rojo
516,toyota,land cruiser,bus,2024,3000,Gasolina,rojo
517,honda,accord,bus,2015,3000,Gas Natural,azul
518,mitsubishi,asx,furgon,2013,1800,Diesel,plata
519,nissan,pathfinder,bus,2014,4000,Gasolina,amarillo
520,mitsubishi,outlander,moto,2023,1400,Gasolina,azul
521,ford,focus,pickup,2018,1500,Gas Natural,gris
522,mitsubishi,asx,moto,2025,2400,Gasolina,rojo
523,toyota,rav4,carro,2019,1200,Diesel,plata
524,renault,oroch,camioneta,2015,1000,Diesel,naranja
525,kia,sonet,bus,2012,1500,Gasolina,blanco
526,hyundai,creta,bus,2017,1800,Diesel,azul
527,mazda,cx 5,carro,2022,2000,Gas Natural,azul
528,honda,wr v,moto,2018,3500,Gasolina,amarillo
529,toyota,corolla,carro,2020,1400,Gasolina,plata
530,mazda,cx 30,camioneta,2022,4000,Diesel,blanco
531,ford,explorer,camioneta,2021,3500,Diesel,azul
532,honda,civic,moto,2021,1000,Híbrido,gris
533,volkswagen,tiguan,moto,2015,2000,Eléctrico,naranja
534,mazda,mazda2,bus,2016,3000,Gasolina,blanco
535,toyota,rav4,moto,2020,1000,Diesel,marron
536,mitsubishi,l200,moto,2022,1500,Gasolina,verde
537,honda,cr v,camioneta,2020,2400,Híbrido,gris
538,volkswagen,jetta,bus,2020,1500,Diesel,negro
539,ford,focus,carro,2014,3500,Gasolina,blanco
540,volkswagen,tiguan,camioneta,2025,2400,Eléctrico,azul
541,renault,koleos,camioneta,2022,1400,Diesel,plata
542,mitsubishi,outlander,furgon,2018,3000,Gas Natural,naranja
543,nissan,frontier,furgon,2018,2000,Gasolina,azul
544,suzuki,ignis,furgon,2021,1000,Gasolina,rojo
545,honda,civic,bus,2013,2000,Gasolina,plata
546,honda,accord,camioneta,2018,1000,Híbrido,negro
547,hyundai,i20,camioneta,2017,1500,Diesel,gris
548,suzuki,s cross,carro,2021,1200,Diesel,naranja
549,chevrolet,tracker,bus,2012,3500,Gas Natural,beige
550,toyota,rav4,moto,2025,2400,Gas Natural,naranja
551,mitsubishi,outlander,carro,2019,3500,Gasolina,beige
552,toyota,hilux,furgon,2013,2400,Gas Natural,blanco
553,hyundai,i10,moto,2023,1000,Eléctrico,marron
554,ford,explorer,furgon,2015,1800,Diesel,marron
555,renault,kwid,camioneta,2019,1600,Eléctrico,azul
556,kia,rio,camioneta,2020,3500,Diesel,rojo
557,renault,sandero,camioneta,2014,2400,Gasolina,naranja
558,mazda,mazda6,moto,2021,1000,Diesel,vino
559,kia,sportage,carro,2016,1500,Gasolina,negro
560,ford,fiesta,carro,2025,4000,Gas Natural,rojo
561,ford,escape,furgon,2021,3500,Híbrido,gris
562,volkswagen,jetta,carro,2016,3500,Diesel,negro
563,hyundai,santa fe,carro,2022,1500,Gasolina,negro
564,chevrolet,tracker,camioneta,2022,1500,Híbrido,gris
565,nissan,versa,bus,2017,3000,Gas Natural,rojo
566,nissan,x trail,carro,2016,1800,Diesel,naranja
567,suzuki,swift,bus,2021,3000,Eléctrico,marron
568,suzuki,swift,pickup,2013,1200,Diesel,rojo
569,nissan,sentra,pickup,2015,1600,Gas Natural,beige
570,mitsubishi,asx,furgon,2025,1500,Gasolina,amarillo
571,nissan,x trail,furgon,2012,1600,Diesel,gris
572,chevrolet,montana,furgon,2013,1800,Diesel,rojo
573,honda,wr v,furgon,2021,1500,Diesel,plata
574,kia,cerato,bus,2025,2000,Gasolina,beige
575,hyundai,tucson,moto,2017,1200,Gas Natural,azul
576,mitsubishi,outlander,moto,2017,4000,Gas Natural,blanco
577,mitsubishi,l200,furgon,2018,1200,Gasolina,gris
578,mitsubishi,lancer,carro,2025,1500,Eléctrico,gris
579,nissan,versa,bus,2020,1000,Diesel,naranja
580,suzuki,s cross,camioneta,2023,2400,Gas Natural,plata
581,kia,sportage,bus,2014,2400,Eléctrico,blanco
582,kia,sportage,furgon,2016,3000,Eléctrico,verde
583,mitsubishi,asx,carro,2012,1000,Gas Natural,blanco
584,ford,focus,furgon,2018,2400,Diesel,marron
585,renault,koleos,carro,2019,3000,Diesel,negro
586,chevrolet,montana,camioneta,2013,1800,Diesel,rojo
587,toyota,yaris,carro,2012,1200,Híbrido,azul
588,volkswagen,virtus,moto,2015,2400,Híbrido,rojo
589,nissan,x trail,carro,2016,3500,Gas Natural,azul
590,ford,ranger,furgon,2013,4000,Gasolina,vino
591,honda,wr v,carro,2025,1000,Diesel,blanco
592,ford,explorer,moto,2020,1800,Gasolina,blanco
593,renault,sandero,pickup,2018,3000,Eléctrico,blanco
594,ford,fiesta,bus,2023,1600,Híbrido,gris
595,renault,stepway,camioneta,2016,1500,Diesel,verde
596,toyota,prado,carro,2023,1800,Gasolina,blanco
597,mitsubishi,asx,moto,2024,1200,Gasolina,rojo
598,chevrolet,onix,bus,2024,1500,Diesel,rojo
599,mitsubishi,lancer,camioneta,2019,3000,Híbrido,azul
600,mazda,mazda6,bus,2020,1500,Diesel,blanco
