id_tiempo,id_cliente,id_vehiculo,id_sucursal,id_tipo_mantenimiento,costo_servicio,costo_repuestos,costo_total,repuestos_usados,horas_taller,kilometraje_vehiculo
,145,252,29,7.0,1000.0,1000.0,2000.0,11.0,8.0,24995.0
20211102.0,44,22,18,12.0,2026.0,,2026.0,0.0,11.0,14054.0
,798,231,31,4.0,2724.0,,2724.0,0.0,1.0,49025.0
,171,235,30,7.0,2250.0,1000.0,3250.0,13.0,,49334.0
20220820.0,803,380,6,4.0,,,0.0,14.0,15.0,99896.0
,248,525,29,6.0,2355.0,1000.0,3355.0,0.0,6.0,48037.0
,649,89,23,10.0,1000.0,1000.0,2000.0,0.0,2.0,
20230303.0,124,70,32,6.0,1146.0,,1146.0,4.0,8.0,63460.0
,273,58,15,9.0,2024.0,1000.0,3024.0,4.0,16.0,
,496,399,25,6.0,1668.0,,1668.0,7.0,15.0,60236.0
,546,80,14,5.0,1362.0,1000.0,2362.0,9.0,6.0,146571.0
,232,26,10,1.0,1804.0,1000.0,2804.0,15.0,1.0,62815.0
,870,377,11,11.0,1582.0,,1582.0,5.0,,29670.0
,212,502,19,12.0,1000.0,,1000.0,11.0,13.0,126237.0
,682,183,16,12.0,,,0.0,8.0,12.0,144654.0
,426,266,25,5.0,1584.0,,1584.0,2.0,7.0,22251.0
,163,255,28,10.0,1000.0,,1000.0,8.0,16.0,56624.0
,367,296,7,4.0,1000.0,,1000.0,0.0,12.0,129751.0
,535,360,21,12.0,2269.0,1000.0,3269.0,4.0,6.0,23207.0
,55,304,6,6.0,2278.0,,2278.0,0.0,1.0,111571.0
,46,287,16,12.0,2402.0,1000.0,3402.0,5.0,1.0,84665.0
,640,9,6,12.0,1000.0,1000.0,2000.0,11.0,13.0,57835.0
20220415.0,478,263,14,1.0,,1000.0,1000.0,13.0,5.0,13731.0
,697,355,24,4.0,2616.0,1000.0,3616.0,8.0,16.0,9058.0
,436,538,31,5.0,1298.0,,1298.0,0.0,10.0,72187.0
,243,253,35,2.0,2331.0,,2331.0,6.0,14.0,50517.0
20210607.0,762,585,35,2.0,1000.0,1000.0,2000.0,10.0,2.0,16967.0
20200926.0,405,130,26,1.0,1000.0,1000.0,2000.0,15.0,6.0,
,528,356,13,9.0,1000.0,1000.0,2000.0,6.0,,90538.0
,779,60,22,6.0,1000.0,1000.0,2000.0,6.0,,14935.0
,652,139,18,3.0,1000.0,1000.0,2000.0,12.0,10.0,136155.0
,820,292,17,12.0,2165.0,,2165.0,11.0,2.0,129333.0
,521,46,7,8.0,1283.0,1000.0,2283.0,2.0,7.0,116284.0
,85,73,23,2.0,2854.0,1000.0,3854.0,12.0,12.0,20766.0
,210,531,33,7.0,1000.0,1000.0,2000.0,4.0,9.0,38004.0
,622,108,33,8.0,2290.0,1000.0,3290.0,14.0,2.0,145303.0
,589,101,32,4.0,2367.0,1000.0,3367.0,12.0,6.0,130296.0
,508,305,3,1.0,1000.0,,1000.0,0.0,7.0,145085.0
,141,592,27,1.0,2714.0,,2714.0,12.0,4.0,59328.0
20210722.0,394,368,24,5.0,2681.0,1000.0,3681.0,7.0,6.0,99540.0
,628,355,23,2.0,1000.0,,1000.0,8.0,16.0,46711.0
,272,43,13,12.0,1691.0,1000.0,2691.0,11.0,2.0,53043.0
20240418.0,431,459,11,3.0,2215.0,1000.0,3215.0,0.0,1.0,109982.0
,291,190,26,3.0,2196.0,,2196.0,12.0,2.0,89103.0
,249,74,22,10.0,2766.0,1000.0,3766.0,6.0,11.0,45767.0
,694,382,4,9.0,2494.0,1000.0,3494.0,15.0,,102785.0
,258,378,10,4.0,1000.0,1000.0,2000.0,9.0,13.0,148287.0
,796,594,13,12.0,1448.0,1000.0,2448.0,4.0,9.0,
,209,565,8,4.0,1258.0,,1258.0,4.0,6.0,136242.0
,34,164,14,5.0,1696.0,1000.0,2696.0,0.0,4.0,
,502,537,19,9.0,2231.0,1000.0,3231.0,11.0,6.0,24704.0
,889,258,32,1.0,2318.0,1000.0,3318.0,3.0,7.0,128694.0
,648,217,21,10.0,1661.0,1000.0,2661.0,15.0,4.0,61759.0
,779,105,17,4.0,,,0.0,4.0,7.0,31081.0
,781,486,30,10.0,1000.0,,1000.0,9.0,2.0,15816.0
,752,27,34,11.0,2994.0,1000.0,3994.0,12.0,12.0,133542.0
,466,82,13,11.0,2114.0,1000.0,3114.0,9.0,11.0,98310.0
,589,331,25,5.0,1000.0,1000.0,2000.0,8.0,3.0,
,786,307,23,8.0,2026.0,1000.0,3026.0,13.0,9.0,713.0
,494,470,13,1.0,,1000.0,1000.0,13.0,3.0,
,855,152,5,2.0,1326.0,1000.0,2326.0,11.0,14.0,58988.0
,35,68,24,12.0,1000.0,1000.0,2000.0,0.0,13.0,68883.0
20200314.0,819,455,17,11.0,,1000.0,1000.0,11.0,10.0,
,826,358,32,11.0,2202.0,,2202.0,7.0,9.0,53833.0
,23,563,20,9.0,1000.0,,1000.0,7.0,3.0,75695.0
,407,286,3,7.0,1799.0,1000.0,2799.0,8.0,,117126.0
,350,418,29,4.0,2733.0,1000.0,3733.0,10.0,11.0,96505.0
,819,196,33,6.0,1000.0,,1000.0,6.0,,44142.0
,185,464,34,1.0,2945.0,1000.0,3945.0,4.0,9.0,144507.0
,625,103,7,1.0,1750.0,1000.0,2750.0,1.0,2.0,78521.0
,741,85,25,9.0,1815.0,1000.0,2815.0,1.0,10.0,39379.0
,487,285,28,12.0,2983.0,,2983.0,10.0,1.0,103596.0
,460,169,27,3.0,1911.0,1000.0,2911.0,6.0,10.0,117652.0
,353,138,7,8.0,1002.0,1000.0,2002.0,3.0,9.0,73704.0
,703,227,2,12.0,1000.0,1000.0,2000.0,3.0,8.0,27696.0
,595,578,21,1.0,1869.0,1000.0,2869.0,12.0,12.0,33143.0
,682,446,15,7.0,2330.0,1000.0,3330.0,6.0,8.0,9575.0
,421,287,13,8.0,1578.0,1000.0,2578.0,4.0,8.0,70456.0
,271,376,27,11.0,2222.0,1000.0,3222.0,1.0,2.0,137117.0
,463,392,20,5.0,1806.0,1000.0,2806.0,3.0,14.0,110307.0
,857,449,15,4.0,1000.0,1000.0,2000.0,8.0,11.0,88126.0
,6,270,5,10.0,1113.0,1000.0,2113.0,10.0,16.0,49713.0
,187,43,11,9.0,2528.0,1000.0,3528.0,2.0,11.0,2836.0
,802,582,6,3.0,1342.0,1000.0,2342.0,9.0,,118222.0
20230223.0,801,323,9,9.0,1163.0,1000.0,2163.0,0.0,15.0,45040.0
,348,127,6,12.0,2447.0,1000.0,3447.0,0.0,,90525.0
,47,281,28,1.0,1000.0,1000.0,2000.0,11.0,12.0,36125.0
,436,190,1,2.0,1000.0,1000.0,2000.0,0.0,5.0,4570.0
,414,570,10,5.0,2581.0,1000.0,3581.0,8.0,10.0,
,632,581,17,7.0,2199.0,,2199.0,2.0,8.0,138406.0
,897,153,23,1.0,1988.0,,1988.0,2.0,13.0,61045.0
,656,389,3,11.0,1503.0,1000.0,2503.0,13.0,5.0,145395.0
20241112.0,425,237,32,4.0,1000.0,,1000.0,10.0,2.0,79128.0
,386,451,14,9.0,1000.0,1000.0,2000.0,0.0,6.0,91683.0
,542,189,7,11.0,2502.0,,2502.0,0.0,11.0,5833.0
,524,96,32,12.0,1000.0,1000.0,2000.0,0.0,7.0,149688.0
,880,256,6,5.0,1000.0,1000.0,2000.0,5.0,15.0,115120.0
,480,79,8,9.0,2220.0,1000.0,3220.0,7.0,13.0,112162.0
,13,453,9,3.0,2414.0,1000.0,3414.0,3.0,12.0,69266.0
,206,185,31,10.0,1000.0,1000.0,2000.0,1.0,7.0,7220.0
,380,455,11,7.0,1000.0,1000.0,2000.0,8.0,15.0,76409.0
20200814.0,280,462,24,9.0,2685.0,1000.0,3685.0,3.0,10.0,64407.0
,229,290,26,10.0,2780.0,,2780.0,7.0,15.0,142796.0
,233,472,13,11.0,1000.0,1000.0,2000.0,6.0,13.0,35470.0
,416,305,30,5.0,2049.0,1000.0,3049.0,0.0,14.0,
,75,29,24,1.0,2360.0,1000.0,3360.0,13.0,3.0,123660.0
,323,267,12,2.0,1401.0,1000.0,2401.0,7.0,12.0,136080.0
,806,65,7,9.0,1184.0,,1184.0,15.0,7.0,99120.0
,833,290,33,5.0,,,0.0,7.0,4.0,40384.0
,22,291,13,1.0,1000.0,,1000.0,9.0,4.0,
,67,407,3,4.0,1000.0,,1000.0,10.0,5.0,145332.0
,346,306,29,4.0,1000.0,1000.0,2000.0,0.0,,98943.0
20211029.0,648,246,21,6.0,2287.0,1000.0,3287.0,9.0,1.0,87801.0
,479,328,13,4.0,,1000.0,1000.0,2.0,1.0,94874.0
,669,364,15,11.0,1564.0,1000.0,2564.0,0.0,,90249.0
,623,102,18,5.0,1345.0,1000.0,2345.0,8.0,9.0,96262.0
,546,88,9,10.0,1367.0,1000.0,2367.0,15.0,14.0,69742.0
,58,173,26,7.0,2785.0,,2785.0,8.0,5.0,43626.0
,451,94,17,1.0,1000.0,1000.0,2000.0,9.0,12.0,122165.0
,837,423,32,12.0,1000.0,1000.0,2000.0,7.0,10.0,105775.0
,639,202,22,3.0,1728.0,1000.0,2728.0,10.0,15.0,27081.0
,437,73,13,8.0,,1000.0,1000.0,3.0,11.0,34312.0
,824,359,10,6.0,1105.0,1000.0,2105.0,5.0,14.0,71891.0
,172,447,14,10.0,1704.0,1000.0,2704.0,1.0,11.0,
,410,582,8,9.0,2196.0,1000.0,3196.0,7.0,6.0,9964.0
,145,334,17,5.0,2526.0,,2526.0,11.0,16.0,80139.0
,165,349,7,3.0,1129.0,1000.0,2129.0,14.0,15.0,52841.0
,630,224,28,11.0,1328.0,1000.0,2328.0,13.0,16.0,
20240620.0,564,300,12,5.0,1041.0,1000.0,2041.0,9.0,4.0,95356.0
,513,72,32,4.0,1376.0,1000.0,2376.0,13.0,9.0,1976.0
,356,580,17,1.0,1784.0,1000.0,2784.0,10.0,2.0,49749.0
20210102.0,884,280,34,7.0,1638.0,1000.0,2638.0,0.0,9.0,133055.0
,97,22,17,12.0,2936.0,1000.0,3936.0,1.0,12.0,80847.0
,174,446,32,5.0,1880.0,1000.0,2880.0,11.0,9.0,107041.0
,578,104,12,9.0,1000.0,,1000.0,1.0,2.0,135117.0
,753,23,35,6.0,2206.0,1000.0,3206.0,7.0,1.0,41216.0
,450,421,20,1.0,1094.0,,1094.0,4.0,11.0,5246.0
,294,268,26,9.0,2250.0,1000.0,3250.0,0.0,9.0,49221.0
,75,9,26,12.0,2032.0,1000.0,3032.0,7.0,3.0,
,350,414,35,2.0,2376.0,1000.0,3376.0,2.0,4.0,103181.0
,232,100,6,11.0,2354.0,1000.0,3354.0,15.0,7.0,
,50,162,32,1.0,1000.0,,1000.0,0.0,12.0,113272.0
,22,405,10,9.0,1303.0,1000.0,2303.0,1.0,9.0,70305.0
,602,177,1,11.0,1341.0,1000.0,2341.0,9.0,6.0,146968.0
,27,380,20,1.0,,,0.0,0.0,12.0,104170.0
20220906.0,487,520,6,10.0,1000.0,1000.0,2000.0,11.0,1.0,15517.0
,402,161,30,11.0,1000.0,,1000.0,9.0,15.0,8250.0
,770,242,1,4.0,2003.0,,2003.0,15.0,2.0,67384.0
,245,152,35,7.0,1000.0,1000.0,2000.0,10.0,4.0,24972.0
,863,26,11,1.0,,1000.0,1000.0,12.0,13.0,149041.0
20230727.0,697,188,4,6.0,1000.0,,1000.0,3.0,4.0,45835.0
,653,180,35,10.0,2263.0,1000.0,3263.0,8.0,9.0,72021.0
,22,337,14,5.0,1000.0,1000.0,2000.0,10.0,6.0,8302.0
,458,355,24,5.0,2452.0,,2452.0,4.0,16.0,102200.0
20211009.0,61,299,10,9.0,1686.0,1000.0,2686.0,0.0,,
,672,463,34,2.0,1779.0,1000.0,2779.0,5.0,6.0,1477.0
,234,12,3,1.0,2614.0,1000.0,3614.0,14.0,,88866.0
,487,25,31,11.0,2260.0,1000.0,3260.0,3.0,3.0,8140.0
,475,509,8,1.0,,1000.0,1000.0,0.0,11.0,52206.0
,170,485,26,2.0,1000.0,1000.0,2000.0,0.0,14.0,79292.0
,514,499,24,1.0,1224.0,1000.0,2224.0,12.0,10.0,12462.0
,252,517,5,9.0,1000.0,1000.0,2000.0,6.0,11.0,122119.0
,196,385,29,4.0,1704.0,1000.0,2704.0,13.0,8.0,108114.0
20220216.0,199,414,23,9.0,1085.0,1000.0,2085.0,2.0,2.0,64472.0
,162,74,30,6.0,1000.0,1000.0,2000.0,14.0,4.0,80189.0
,697,543,3,7.0,2355.0,1000.0,3355.0,8.0,,43677.0
,684,217,25,1.0,,1000.0,1000.0,0.0,16.0,134236.0
,762,140,6,4.0,1000.0,1000.0,2000.0,11.0,4.0,138051.0
,499,535,15,2.0,2861.0,1000.0,3861.0,13.0,13.0,37460.0
,852,140,5,3.0,1493.0,1000.0,2493.0,0.0,1.0,41088.0
,214,230,8,9.0,,1000.0,1000.0,6.0,,136399.0
,472,273,29,1.0,1000.0,1000.0,2000.0,1.0,10.0,17771.0
,94,166,35,8.0,2176.0,,2176.0,9.0,1.0,57106.0
,675,81,11,9.0,,1000.0,1000.0,3.0,10.0,101091.0
,755,416,18,3.0,,1000.0,1000.0,0.0,7.0,5006.0
,525,234,16,5.0,1000.0,1000.0,2000.0,5.0,4.0,100700.0
,95,300,19,4.0,2121.0,,2121.0,0.0,2.0,91416.0
20221011.0,140,551,16,7.0,1000.0,1000.0,2000.0,9.0,13.0,140441.0
,883,16,4,3.0,1000.0,1000.0,2000.0,5.0,10.0,86661.0
,533,539,18,10.0,1000.0,1000.0,2000.0,1.0,12.0,62068.0
,107,95,26,10.0,1000.0,1000.0,2000.0,13.0,3.0,57002.0
,833,328,15,1.0,2770.0,1000.0,3770.0,0.0,5.0,63754.0
,888,222,11,5.0,1259.0,1000.0,2259.0,10.0,10.0,
,479,538,7,10.0,2617.0,1000.0,3617.0,5.0,15.0,25468.0
,354,19,26,2.0,2700.0,1000.0,3700.0,4.0,1.0,7034.0
,287,173,23,7.0,1000.0,1000.0,2000.0,11.0,3.0,
20230115.0,512,329,2,11.0,,1000.0,1000.0,9.0,11.0,24513.0
,445,59,5,3.0,2310.0,1000.0,3310.0,7.0,,18485.0
,439,23,18,9.0,1000.0,,1000.0,7.0,5.0,120752.0
,204,464,18,11.0,2082.0,1000.0,3082.0,13.0,4.0,45383.0
,585,231,7,12.0,1000.0,1000.0,2000.0,6.0,13.0,121842.0
,846,247,12,6.0,,1000.0,1000.0,2.0,4.0,131407.0
,87,251,20,4.0,2311.0,1000.0,3311.0,8.0,5.0,144925.0
,509,145,22,8.0,2083.0,1000.0,3083.0,2.0,10.0,12640.0
,440,541,12,5.0,1000.0,1000.0,2000.0,10.0,2.0,143243.0
,432,589,8,11.0,1000.0,,1000.0,9.0,12.0,28718.0
,583,171,10,6.0,1000.0,1000.0,2000.0,11.0,16.0,
,821,494,10,11.0,1174.0,1000.0,2174.0,5.0,7.0,128850.0
,498,118,33,2.0,1637.0,1000.0,2637.0,13.0,6.0,41249.0
,76,95,17,8.0,1489.0,1000.0,2489.0,3.0,14.0,3828.0
,213,229,8,12.0,2635.0,1000.0,3635.0,12.0,16.0,118081.0
20230326.0,711,351,29,3.0,2837.0,1000.0,3837.0,11.0,,
,821,513,31,10.0,1000.0,1000.0,2000.0,15.0,12.0,149827.0
,312,501,6,4.0,2732.0,,2732.0,0.0,4.0,148373.0
,46,308,17,8.0,1000.0,1000.0,2000.0,12.0,6.0,67957.0
,712,10,10,4.0,1000.0,1000.0,2000.0,1.0,16.0,119533.0
,262,282,29,5.0,2516.0,,2516.0,4.0,16.0,29619.0
,385,398,5,11.0,1547.0,1000.0,2547.0,9.0,,
,691,303,24,3.0,1000.0,1000.0,2000.0,15.0,15.0,53494.0
,560,435,29,9.0,1000.0,,1000.0,1.0,1.0,128583.0
,830,58,4,11.0,1000.0,1000.0,2000.0,9.0,3.0,135897.0
20221219.0,806,197,11,3.0,1000.0,,1000.0,2.0,4.0,
,723,249,32,4.0,1000.0,,1000.0,0.0,1.0,29770.0
,179,565,9,9.0,1991.0,1000.0,2991.0,11.0,9.0,44484.0
,378,392,12,3.0,1000.0,,1000.0,13.0,11.0,44573.0
,126,548,2,3.0,1581.0,,1581.0,15.0,15.0,128623.0
,156,480,5,2.0,1000.0,,1000.0,9.0,1.0,
,244,478,2,4.0,1792.0,,1792.0,13.0,1.0,33211.0
,334,232,11,2.0,2190.0,,2190.0,12.0,16.0,105473.0
20221113.0,272,598,2,4.0,1000.0,1000.0,2000.0,10.0,9.0,72862.0
,665,255,29,12.0,1000.0,,1000.0,4.0,10.0,39409.0
,449,513,14,5.0,2901.0,1000.0,3901.0,15.0,9.0,80689.0
,645,503,4,8.0,2517.0,1000.0,3517.0,1.0,7.0,143760.0
,118,274,3,12.0,2325.0,1000.0,3325.0,1.0,6.0,
,110,535,15,9.0,2289.0,1000.0,3289.0,9.0,8.0,24132.0
,685,132,11,12.0,1520.0,,1520.0,3.0,5.0,105811.0
,705,282,23,9.0,2925.0,1000.0,3925.0,5.0,6.0,106903.0
,859,583,32,5.0,2724.0,1000.0,3724.0,3.0,11.0,143644.0
,73,418,10,7.0,1139.0,,1139.0,12.0,3.0,36838.0
20201120.0,599,140,27,9.0,2645.0,1000.0,3645.0,5.0,,
20220507.0,689,176,26,7.0,1000.0,1000.0,2000.0,8.0,4.0,111032.0
,591,547,23,12.0,1238.0,1000.0,2238.0,14.0,8.0,110322.0
,508,246,21,6.0,1000.0,1000.0,2000.0,9.0,,23381.0
,173,576,35,12.0,2899.0,1000.0,3899.0,3.0,7.0,18551.0
,683,534,27,3.0,1911.0,1000.0,2911.0,6.0,9.0,
,782,351,29,10.0,2275.0,1000.0,3275.0,0.0,3.0,24484.0
,722,91,22,9.0,2319.0,1000.0,3319.0,1.0,,46866.0
20231217.0,740,105,31,3.0,1299.0,1000.0,2299.0,4.0,1.0,147695.0
,823,381,14,11.0,2132.0,,2132.0,7.0,15.0,101621.0
,502,528,14,12.0,1482.0,,1482.0,9.0,4.0,24397.0
,70,235,34,5.0,1776.0,1000.0,2776.0,9.0,6.0,109791.0
,321,43,31,2.0,1950.0,1000.0,2950.0,2.0,5.0,
,245,348,21,8.0,1000.0,1000.0,2000.0,0.0,10.0,68094.0
,84,65,2,11.0,1541.0,,1541.0,8.0,16.0,27919.0
,762,271,10,4.0,2980.0,1000.0,3980.0,6.0,6.0,136760.0
,252,227,6,2.0,2430.0,,2430.0,15.0,8.0,103005.0
,756,284,29,2.0,1000.0,1000.0,2000.0,13.0,15.0,89157.0
,346,307,14,8.0,1000.0,1000.0,2000.0,6.0,13.0,21244.0
,302,402,26,6.0,1909.0,1000.0,2909.0,3.0,5.0,27467.0
,506,85,11,10.0,1000.0,,1000.0,9.0,14.0,114110.0
,276,503,5,6.0,1000.0,,1000.0,12.0,1.0,146935.0
20210225.0,799,468,10,2.0,1488.0,1000.0,2488.0,6.0,4.0,
,501,499,9,7.0,2186.0,,2186.0,9.0,,70683.0
20210908.0,333,419,17,8.0,2880.0,1000.0,3880.0,13.0,12.0,41568.0
,258,202,27,9.0,2962.0,1000.0,3962.0,5.0,15.0,80169.0
,278,387,2,8.0,1486.0,,1486.0,5.0,,138296.0
20211101.0,675,505,24,8.0,1000.0,1000.0,2000.0,15.0,1.0,115669.0
,269,99,22,9.0,2483.0,,2483.0,0.0,4.0,
,89,554,29,11.0,1000.0,1000.0,2000.0,5.0,,4879.0
,185,163,17,2.0,1917.0,1000.0,2917.0,9.0,12.0,44609.0
20221211.0,160,175,19,6.0,1000.0,,1000.0,13.0,7.0,
,375,507,13,12.0,1067.0,1000.0,2067.0,2.0,9.0,144816.0
,416,103,19,5.0,2904.0,1000.0,3904.0,9.0,2.0,120277.0
20220222.0,643,153,31,4.0,1000.0,1000.0,2000.0,4.0,,115641.0
,631,268,19,6.0,1699.0,1000.0,2699.0,0.0,1.0,97292.0
,337,98,29,3.0,2064.0,1000.0,3064.0,8.0,3.0,
,884,325,6,6.0,2746.0,1000.0,3746.0,0.0,15.0,53289.0
,665,295,3,6.0,1000.0,1000.0,2000.0,0.0,3.0,108538.0
,87,433,14,12.0,1117.0,,1117.0,8.0,15.0,76162.0
,761,51,27,3.0,1000.0,1000.0,2000.0,1.0,1.0,
,779,525,14,5.0,1464.0,1000.0,2464.0,0.0,5.0,
,410,88,13,9.0,2560.0,,2560.0,3.0,10.0,133863.0
,429,533,2,10.0,2196.0,1000.0,3196.0,8.0,7.0,55405.0
,269,179,6,4.0,1000.0,1000.0,2000.0,12.0,9.0,
,104,26,25,12.0,1000.0,1000.0,2000.0,9.0,8.0,91651.0
,599,364,5,5.0,1852.0,1000.0,2852.0,1.0,14.0,82143.0
,718,387,19,8.0,1000.0,1000.0,2000.0,4.0,15.0,131616.0
,325,473,17,7.0,1165.0,1000.0,2165.0,7.0,13.0,56192.0
,474,37,4,2.0,1000.0,1000.0,2000.0,10.0,7.0,51554.0
,309,408,35,3.0,1000.0,1000.0,2000.0,1.0,3.0,60670.0
,668,235,34,7.0,2440.0,1000.0,3440.0,5.0,14.0,106642.0
,22,198,2,5.0,1635.0,1000.0,2635.0,12.0,12.0,133188.0
,597,585,14,8.0,1729.0,1000.0,2729.0,2.0,11.0,3332.0
20240410.0,332,426,30,7.0,2743.0,1000.0,3743.0,2.0,4.0,122248.0
,240,480,19,10.0,1910.0,1000.0,2910.0,15.0,10.0,62331.0
,698,528,19,8.0,1458.0,1000.0,2458.0,0.0,7.0,
,118,473,27,2.0,2168.0,1000.0,3168.0,6.0,15.0,113102.0
,723,545,29,6.0,2024.0,1000.0,3024.0,0.0,16.0,5237.0
,844,337,8,6.0,2887.0,1000.0,3887.0,14.0,13.0,116830.0
,139,74,7,12.0,1601.0,,1601.0,0.0,,1124.0
,682,590,19,11.0,1741.0,,1741.0,6.0,10.0,9239.0
,298,238,13,12.0,2548.0,1000.0,3548.0,12.0,1.0,8708.0
,55,346,16,1.0,1000.0,1000.0,2000.0,0.0,4.0,126794.0
,672,262,15,9.0,1670.0,1000.0,2670.0,14.0,12.0,49583.0
,48,263,21,11.0,2981.0,1000.0,3981.0,1.0,4.0,148638.0
,423,392,19,10.0,1163.0,,1163.0,8.0,4.0,86765.0
,502,523,3,8.0,1960.0,,1960.0,13.0,7.0,84183.0
,329,352,7,12.0,2814.0,1000.0,3814.0,12.0,13.0,
,212,402,21,6.0,2360.0,1000.0,3360.0,2.0,13.0,133852.0
,352,480,32,9.0,1000.0,1000.0,2000.0,13.0,11.0,104108.0
,135,193,29,11.0,2719.0,1000.0,3719.0,6.0,8.0,
,335,482,8,12.0,,1000.0,1000.0,8.0,9.0,
,312,393,31,5.0,1000.0,1000.0,2000.0,0.0,15.0,75114.0
,43,14,21,2.0,2975.0,1000.0,3975.0,1.0,6.0,129873.0
,445,213,7,11.0,1000.0,,1000.0,3.0,,33192.0
,85,594,24,12.0,1241.0,,1241.0,1.0,1.0,49291.0
,469,154,22,5.0,1000.0,,1000.0,11.0,4.0,126684.0
,456,1,16,2.0,1000.0,1000.0,2000.0,5.0,,11929.0
,5,108,11,10.0,2515.0,1000.0,3515.0,0.0,1.0,
,855,194,7,3.0,1358.0,1000.0,2358.0,1.0,3.0,
,200,527,1,8.0,1000.0,1000.0,2000.0,3.0,10.0,78942.0
,220,25,11,3.0,2765.0,,2765.0,6.0,2.0,36847.0
,412,108,3,2.0,1476.0,,1476.0,1.0,8.0,124757.0
,26,173,24,9.0,2137.0,1000.0,3137.0,0.0,5.0,49787.0
20220909.0,287,101,32,6.0,,1000.0,1000.0,1.0,,67824.0
,115,246,7,8.0,,1000.0,1000.0,1.0,16.0,96652.0
,852,553,8,8.0,1411.0,,1411.0,10.0,14.0,143293.0
,718,316,1,4.0,1000.0,1000.0,2000.0,0.0,,88340.0
,48,295,12,6.0,1000.0,,1000.0,15.0,5.0,36180.0
,627,97,34,1.0,1000.0,1000.0,2000.0,3.0,,73349.0
,623,151,16,4.0,1392.0,,1392.0,13.0,5.0,91675.0
,624,407,23,11.0,1000.0,1000.0,2000.0,14.0,16.0,
,244,298,11,10.0,2143.0,1000.0,3143.0,4.0,14.0,3432.0
,574,471,31,3.0,1000.0,,1000.0,12.0,8.0,108901.0
,472,131,11,4.0,2964.0,1000.0,3964.0,6.0,14.0,
,722,274,11,6.0,,,0.0,11.0,1.0,4082.0
,724,168,13,1.0,2878.0,,2878.0,12.0,,8125.0
,753,87,1,12.0,1000.0,1000.0,2000.0,13.0,12.0,147062.0
,324,392,14,6.0,1246.0,1000.0,2246.0,9.0,8.0,131375.0
,825,142,3,3.0,1000.0,1000.0,2000.0,3.0,,13676.0
20220619.0,683,375,14,9.0,1000.0,1000.0,2000.0,0.0,1.0,122816.0
,113,426,31,6.0,2864.0,1000.0,3864.0,11.0,6.0,1229.0
,628,543,18,1.0,1000.0,1000.0,2000.0,12.0,10.0,42943.0
,217,544,24,10.0,1738.0,1000.0,2738.0,1.0,10.0,125038.0
,259,564,29,5.0,1000.0,1000.0,2000.0,9.0,,36309.0
,346,548,25,6.0,2766.0,1000.0,3766.0,13.0,8.0,74506.0
,356,165,19,3.0,1483.0,1000.0,2483.0,0.0,,32063.0
,536,514,12,3.0,1000.0,,1000.0,2.0,5.0,31070.0
,51,375,15,1.0,1753.0,1000.0,2753.0,15.0,15.0,8645.0
,112,314,19,7.0,1539.0,1000.0,2539.0,3.0,5.0,80678.0
,37,318,32,2.0,1328.0,,1328.0,0.0,7.0,51843.0
,247,215,21,1.0,2007.0,,2007.0,10.0,10.0,58503.0
,533,368,27,11.0,1000.0,,1000.0,0.0,1.0,83658.0
20240806.0,755,262,11,8.0,2320.0,1000.0,3320.0,10.0,7.0,24713.0
20210820.0,563,223,31,8.0,1000.0,,1000.0,0.0,1.0,49932.0
,304,513,13,11.0,1000.0,1000.0,2000.0,12.0,7.0,78734.0
,101,105,30,3.0,1683.0,,1683.0,15.0,6.0,36980.0
,398,565,23,4.0,1753.0,1000.0,2753.0,4.0,16.0,54504.0
,397,151,19,11.0,1000.0,1000.0,2000.0,7.0,7.0,100376.0
,386,401,18,2.0,1622.0,1000.0,2622.0,3.0,,143386.0
,851,534,34,9.0,1807.0,1000.0,2807.0,7.0,,117516.0
,719,565,23,10.0,1000.0,1000.0,2000.0,2.0,11.0,16248.0
,398,596,9,2.0,1926.0,1000.0,2926.0,12.0,4.0,24987.0
,295,86,3,1.0,2726.0,,2726.0,0.0,6.0,137570.0
,591,427,10,4.0,2159.0,1000.0,3159.0,6.0,,113162.0
20240818.0,900,263,11,3.0,1317.0,1000.0,2317.0,9.0,3.0,128734.0
,366,395,34,10.0,2110.0,,2110.0,4.0,6.0,45239.0
,604,155,18,3.0,2796.0,1000.0,3796.0,2.0,,65901.0
,784,15,17,5.0,1220.0,,1220.0,0.0,7.0,82788.0
,300,572,28,2.0,1000.0,1000.0,2000.0,0.0,8.0,
,813,478,33,4.0,1000.0,,1000.0,11.0,7.0,67192.0
,201,345,12,8.0,1000.0,1000.0,2000.0,14.0,,98284.0
,364,86,8,7.0,2609.0,1000.0,3609.0,14.0,3.0,17315.0
,719,75,2,7.0,2080.0,,2080.0,15.0,16.0,18499.0
,542,127,19,9.0,2839.0,,2839.0,10.0,15.0,80180.0
,616,376,27,9.0,1881.0,,1881.0,5.0,3.0,46444.0
,811,233,16,6.0,2722.0,,2722.0,14.0,2.0,85000.0
,696,436,33,8.0,2253.0,1000.0,3253.0,2.0,3.0,
,479,531,7,6.0,1000.0,1000.0,2000.0,10.0,13.0,20775.0
20230911.0,329,532,25,4.0,1968.0,1000.0,2968.0,0.0,3.0,100175.0
,388,206,12,10.0,1000.0,1000.0,2000.0,6.0,16.0,126533.0
,322,235,12,11.0,1080.0,,1080.0,0.0,7.0,90642.0
