id_vehiculo,marca,modelo,tipo,año_modelo,cilindraje,tipo_combustible,color
368,Volkswagen,Gol,bus,2015,2400,Gasolina,Rojo
379,Nissan,Sentra,camioneta,2020,3500,Gasolina,blanco
49,Volkswagen,T-Cross,carro,2020,2400,Gasolina,Plata
261,Kia,Picanto,moto,2017,1400,Gasolina,negro
371,Suzuki,Swift,moto,2015,2400,Gasolina,rojo
120,Chevrolet,S10,moto,2020,1000,Gasolina,Rojo
271,Ford,Ranger,bus,2020,2000,Gasolina,Plata
234,Ford,Ranger,moto,2019,1000,Gasolina,Plata
232,Toyota,Rav4,bus,2024,4000,Gasolina,blanco
403,Ford,Focus,carro,2015,1800,Gasolina,blanco
39,Mazda,Mazda3,camioneta,2025,2000,Gasolina,BLANCO
402,Chevrolet,Onix,moto,2016,2400,Gasolina,blanco
127,Renault,Duster,moto,2018,1000,Gasolina,rojo
59,Volkswagen,Gol,carro,2022,2400,Gasolina,Negro
53,Kia,Seltos,bus,2016,1600,Gasolina,Rojo
317,Kia,Rio,carro,2022,2400,Gasolina,negro
412,Volkswagen,Gol,camioneta,2020,1400,Diesel,Negro
130,Kia,Sportage,moto,2015,2400,Gasolina,Rojo
242,Volkswagen,Virtus,moto,2018,1200,Gasolina,Plata
465,Toyota,Prado,carro,2016,4000,Gasolina,rojo
196,Volkswagen,Jetta,bus,2020,2400,Gasolina,blanco
291,Kia,Seltos,carro,2025,2000,Gasolina,Rojo
370,Toyota,Rav4,carro,2024,1600,Gasolina,Negro
334,Nissan,X-Trail,bus,2021,1400,Gasolina,blanco
11,Volkswagen,Gol,carro,2018,2400,Gasolina,Negro
175,Volkswagen,Virtus,carro,2025,3000,Gasolina,Rojo
153,Ford,Focus,bus,2022,1600,Gasolina,Rojo
475,Mazda,Mazda6,moto,2020,3000,Gasolina,Plata
2,Nissan,Frontier,moto,2021,1000,Gasolina,Negro
472,Chevrolet,Tracker,carro,2023,1400,Gasolina,blanco
316,Hyundai,Creta,camioneta,2017,1600,Gasolina,negro
356,Suzuki,Ignis,moto,2025,1200,Gasolina,rojo
270,Ford,Ranger,carro,2023,1400,Gasolina,negro
215,Kia,Picanto,bus,2020,1000,Diesel,negro
273,Suzuki,Vitara,bus,2020,4000,Gasolina,BLANCO
283,Chevrolet,Spin,moto,2024,3500,Gasolina,negro
212,Suzuki,Vitara,carro,2025,1000,Gasolina,plata
332,Renault,Kwid,moto,2025,1800,Gasolina,Plata
423,Nissan,Sentra,moto,2015,1200,Gasolina,blanco
398,Ford,Explorer,carro,2020,3500,Gasolina,negro
20,Toyota,Rav4,camioneta,2017,1800,Gasolina,negro
80,Kia,Rio,carro,2017,3000,Gasolina,Negro
188,Kia,Rio,bus,2015,1200,Gasolina,negro
486,Hyundai,Santa Fe,moto,2020,2400,Gasolina,Negro
437,Kia,Rio,camioneta,2019,1600,Gasolina,Rojo
355,Nissan,Frontier,camioneta,2017,1200,Gasolina,BLANCO
459,Kia,Seltos,moto,2022,1400,Gasolina,Plata
381,Volkswagen,Jetta,bus,2019,3000,Gasolina,Rojo
100,Renault,Logan,carro,2020,1600,Gasolina,plata
167,Nissan,Kicks,carro,2017,2400,Gasolina,rojo
282,Renault,Stepway,carro,2016,3000,Gasolina,Plata
146,Nissan,X-Trail,bus,2017,1400,Gasolina,negro
70,Volkswagen,Gol,camioneta,2022,1200,Gasolina,Rojo
12,Nissan,Kicks,moto,2019,3500,Gasolina,Negro
83,Renault,Kwid,carro,2020,1600,Gasolina,BLANCO
248,Kia,Picanto,camioneta,2020,4000,Gasolina,negro
108,Nissan,Frontier,bus,2021,2000,Gasolina,blanco
173,Volkswagen,Jetta,moto,2017,2000,Gasolina,BLANCO
